Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço;Nota Geral;Qtd. Avaliações;Características;País;Data Comentário;Nota Comentário;Comentário;Link
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;15/01/2026;5;Chegou antes do prazo, o preço estava muito bom;https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;14/01/2026;5;Chegou no prazo e bem embalado.Custo excelente!;https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;07/01/2026;5;Ótimo produto;https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;15/01/2026;5;PRODUTO CHEGOU TUDO OK!;https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;09/01/2026;5;De primeira qualidade e muita economia;https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;08/01/2026;5;ÓTIMO PRODUTO E PREÇO MARAVILHOSO;https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;14/12/2025;5;Para mim, é o melhor ketchup e normalmente essa embalagem de 1kg é o melhor custo benefício!Dente outros que já vi, se não me engano é o que tem menos ingredientes, me parece de melhor qualidade.;https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;13/12/2025;5;"Uma delícia e o preço super em conta; aliás, aqui na minha cidade ainda não tinha visto catchup Heinz de mais de 1kg, além do mais nesse precinho (menos de 20,00). Veio lacrado, como tem que ser, com prazo de validade de quase 1 ano e a entrega foi super rápida.";https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;16/01/2026;5;Esse é o melhor ketchup que já comprei (e experimentei) em toda minha longa vida. Comprei para meus netos, mas eu também uso dele nos meus sanduíches. E aqui na Amazon o preço é muito bom.;https://www.amazon.com.br/dp/B097BYXGXN
2;2;Alimentos e Bebidas;B097BYXGXN;Ketchup Heinz Tradicional 1,033KG;22,46;4,9;21.047;Não possui características detectáveis;Brasil;16/01/2026;5;Bom ketchup, eu adoro, o tamanho é um pouco difícil de manusear porque é bem grane.;https://www.amazon.com.br/dp/B097BYXGXN
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;15/01/2026;5;Maravilhoso! Sabor e aromas deliciosos. Acidez não deixa o café amargo é uma experiência revigorante esse café.;https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;05/01/2026;5;café top, topíssimo!! Comprei numa promoção e valeu super a pena. Tomava o Mellitta gourmet da caixa verde, mas ele é superior, ou seja, inferior a este que é o especial.;https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;09/01/2026;5;Sabor incrível e suave, acidez acentuada. Gostei bastante, um dos melhores cafés que já tomei, mas ainda procuro algo um pouco menos ácido.;https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;08/01/2026;4;Bom.;https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;05/12/2025;5;Fiquei muito satisfeito com este café. O aroma é envolvente desde a abertura da embalagem, trazendo notas delicadas que já antecipam uma experiência especial. Na xícara, o sabor é equilibrado, com acidez suave e um toque adocicado que se destaca sem exageros. A torra está no ponto certo, realçando a qualidade dos grãos e deixando um final limpo e agradável.;https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;07/01/2026;5;Muito bom o café, um sabor bem acentuado, mas ao mesmo tempo é suave, recomendo;https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;01/12/2025;5;O Orfeu CLÁSSICO é um café muito agradável, para o meu gosto, equilibrado, com intensidade e notas variadas, que formam um bom conjunto. Já o Orfeu ORGÂNICO, achei também agradável e bem parecido com o Orfeu Clássico, muito embora, se o único critério for o sabor, ainda prefiro o clássico. A vantagem do orgânico é a certificação de não uso de adubos químicos e agrotóxicos em sua produção. (Coloquei as duas avaliações juntas, pois como já tinha classificado outras variedades, o site não aceitou incluir mais uma);https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;24/12/2025;5;Nessa faixa de preço, é um café simplesmente imbatível. O único que talvez chegue perto é o 3 Corações Rituais Orgânico, dos que já provei até agora. Café equilibrado, saboroso, agradável, daqueles que dá vontade de tomar a qualquer hora.;https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;14/01/2026;5;Produto acima da média,  recomendo e sempre que posso reponho meu estoque de casa.;https://www.amazon.com.br/dp/B07HDSL78H
3;3;Alimentos e Bebidas;B07HDSL78H;Orfeu Café Clássico em Grãos, 100% Arabica, Torra Média, 1kg;135;4,7;18.551;Não possui características detectáveis;Brasil;13/01/2026;5;Gostoso, mas se for comprar o de grãos, compre também um moedor;https://www.amazon.com.br/dp/B07HDSL78H
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;14/01/2026;5;Maravilhoso!!! Pus para gelar, antes de consumir...Perfeito! Bem chocolatudo, nem parece zero açúcar! AMEI!;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;26/11/2025;5;Produto maravilhoso, tem o gosto do brigadeiro, porém, um pouco amargo, mas é maravilhoso pra quem quer um docinho pós almoço, e na tpm, e precisa manter a dieta! Chegou super rápido.;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;10/01/2026;5;Achei o gosto bem leve, parece um ganache. Ótima opção para matar vontade de doce;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;13/01/2026;4;Gostosinho mas não se parece muito com brigadeiro;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;11/11/2025;5;eu amei!!!! eh bem amargozinho mas não muito, gente é incrível!! super indico;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;28/11/2025;3;Me desculpe mais n é bom n, nem chega perto de brigadeiro de colher, só consigo comer misturando com outro doce q n era o intuito, mais o vendedor n tem culpaQ por sinal chegou bem rápido....;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;05/01/2026;5;Excelente.;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;15/01/2026;5;Muito gostoso! Compraria novamente!;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;09/01/2026;5;É bom;https://www.amazon.com.br/dp/B0B6LG6C73
4;4;Alimentos e Bebidas;B0B6LG6C73;Brigadeiro de Colher FLORMEL Zero Açúcar 200 gramas;14,84;4,4;937;Não possui características detectáveis;Brasil;10/01/2026;5;Top;https://www.amazon.com.br/dp/B0B6LG6C73
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;15/01/2026;5;Doce de leite sem açúcar de ótima qualidade. Textura muito boa, saboroso! Comprarei novamente.;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;07/01/2026;5;Estou em tratamento de c.a e não posso comer doce(açúcar) por isso comprei este da flormel, ele é divino, cremoso e muito gostoso;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;15/01/2026;5;Sabor incrível para um produto que não possui açúcar. Parece muito o sabor.;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;07/01/2026;5;Sabor delicioso, sempre compro, chegou certinho.;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;01/11/2025;4;O doce de leite é muito bom, entrega sabor e consistência mesmo sem açúcar. O que ficou a desejar foi a entrega da Amazon. Pedi 3 potes, a embalagem é de vidro e não tinha nenhuma proteção entre eles. Dois potes vieram quebrados. Precisa se atentar a proteção da embalagem, Amazon.;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;28/12/2025;5;Super gostei do doce de leite ,bem levinho ,deixei no congelador ficou bem pastoso ,comprarei novamente;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;31/12/2025;5;Simplesmente fenomenal,textura,sabor! Nunca pensei que poderia ser tão bom assim.;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;03/12/2025;5;É muito gostoso, você quase esquece que é um doce 0 açúcar, não achei que tem gosto residual de adoçante e rende bastante. Fica ótimo num bolinho ou numa torrada;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;15/01/2026;5;Maravilhoso;https://www.amazon.com.br/dp/B07Y2GTX9G
5;5;Alimentos e Bebidas;B07Y2GTX9G;Doce de Leite Cremoso FLORMEL 210 Gramas;14,84;4,6;3.986;Não possui características detectáveis;Brasil;15/01/2026;5;Sabor incrível;https://www.amazon.com.br/dp/B07Y2GTX9G
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;10/01/2026;5;Qualidade, prazo de entrega e sabor.Satisfeitos. Gratidão.;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;27/12/2025;5;Chegou tudo bem embalado e no prazo correto.;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;10/01/2026;5;QUALIDADE NESTLÉ E NECESSÁRIO. CREIO QUE PODE MELHORAR O PREÇO;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;11/01/2026;5;Sempre está com o preço melhor do que o encontrado na minha cidade.;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;13/01/2026;5;É um excelente produto mas meu filho não se adaptou com ele;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;14/01/2026;5;bom preço;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;14/01/2026;5;Muito bom agregou rapindo  recomendo  nota 10;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;27/11/2025;4;Ótimo;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;16/01/2026;5;Meu bebê aceitou bem.;https://www.amazon.com.br/dp/B09WTLQ53R
6;6;Alimentos e Bebidas;B09WTLQ53R;Ninho Fases 1 - Fórmula Infantil, 1.2 kg (Pacote de 1);67,22;4,8;9.141;Não possui características detectáveis;Brasil;12/01/2026;5;A transportadora Total Express passou 01 mês para entregar;https://www.amazon.com.br/dp/B09WTLQ53R
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;12/01/2026;5;Esse azeite é maravilhoso!! Vale muito a pena o custo X benefício!!;https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;15/12/2025;5;Excelente custo benefício, azeite de oliva Andorinha é de excelente qualidade e uma marca de longa data no mercado.  Preço estava excelente;https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;14/01/2026;5;Muito bom. Recomendo;https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;22/12/2025;5;Preço qualidade ótima oportunidade de preço;https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;01/01/2026;5;O produto é muito bom, gostoso, cheiro suave, gostei muito.;https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;22/12/2025;5;Bom ótimo custo benefício;https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;13/12/2025;5;A qual desse azeite é muito boa e o preço valeu a pena.;https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;13/01/2026;5;"Produto de qualidade, aromático e mais em conta que nos supermercados do meu entorno. É a primeira vez que compro alimentos aqui na Amazon e da próxima vez vou comprar o de 3 litros, que vem na embalagem Peti. Veio bem embalado, inclusive com etiqueta de ""frágil"" e indicando que se tratava de encomenda ""líquida"". Houve um pouco de atraso na entrega, talvez porque estávamos às vésperas do natal. Ah, e é válido até 2027.";https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;14/01/2026;5;O azeite já é consolidado no mercado, mas uma novidade que me chamou atenção positivamente foi ter mudado o bico dosador dele, ficou muito bom.;https://www.amazon.com.br/dp/B00P9VQCXY
7;7;Alimentos e Bebidas;B00P9VQCXY;Andorinha - Azeite vidro, Extra virgem, 500ml;34,49;4,9;9.252;Não possui características detectáveis;Brasil;15/01/2026;5;Gostei, muito bom;https://www.amazon.com.br/dp/B00P9VQCXY
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;08/12/2025;5;Este leite é maravilhoso e nutritivo um ótimo cálcio. Preço bom. A entrega chegou antes do prazo. Entrega top.;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;03/01/2026;5;Muito saudável e saboroso;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;09/01/2026;5;Ótimo custo benefício e ótimo produto;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;01/01/2026;5;Rende bem, saboroso e dissolve rapidamente.;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;27/12/2025;5;Produto excelente recomendo comprem sem medo, chegou antes da data prevista, custo e benefício ótimo. Data de validade só pra dezembro de 2026. Satisfeita com minha compra, estão de parabéns. Obrigada 😃😊;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;14/12/2025;5;Comprei para minha mãe. Ótimo custo-benefício, mais em conta que no mercado convencional. Chegou como descrito no anúncio, validade longa.;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;19/12/2025;4;Que o produto é bom e eu gostei;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;18/12/2025;5;Leite Molico sempre surpreende, entrega tudo certo veio bem embalado! Tudo ok , acho que vou comprar todos os meses, vale a pena pelo preço 😺;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;13/01/2026;5;Eu havia reclamado que não tinha recebido o produto mas houve um equívoco da portaria. Recebi em ótimas condições. Produto de boa qualidade.;https://www.amazon.com.br/dp/B07XTJJR2J
8;8;Alimentos e Bebidas;B07XTJJR2J;Molico Leite Em Pó Desnatado Total Cálcio 500G;19,99;4,8;2.998;Não possui características detectáveis;Brasil;14/01/2026;5;Amo o produto e a promoção.;https://www.amazon.com.br/dp/B07XTJJR2J
9;9;Alimentos e Bebidas;B004Q47N5G;Whisky Johnnie Walker Red Label 1L;75,08;4,8;6.936;Não possui características detectáveis;Brasil;17/12/2025;5;Excelente custo benefício e um bom uísque;https://www.amazon.com.br/dp/B004Q47N5G
9;9;Alimentos e Bebidas;B004Q47N5G;Whisky Johnnie Walker Red Label 1L;75,08;4,8;6.936;Não possui características detectáveis;Brasil;12/01/2026;5;Original, lacrado perfeitamente.;https://www.amazon.com.br/dp/B004Q47N5G
9;9;Alimentos e Bebidas;B004Q47N5G;Whisky Johnnie Walker Red Label 1L;75,08;4,8;6.936;Não possui características detectáveis;Brasil;30/12/2025;5;Muito bom, original;https://www.amazon.com.br/dp/B004Q47N5G
9;9;Alimentos e Bebidas;B004Q47N5G;Whisky Johnnie Walker Red Label 1L;75,08;4,8;6.936;Não possui características detectáveis;Brasil;08/01/2026;5;Bom produto.;https://www.amazon.com.br/dp/B004Q47N5G
