Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço;Nota Geral;Qtd. Avaliações;Características;País;Data Comentário;Nota Comentário;Comentário;Link
979;29;Livros;6555117656;"A arte de gastar dinheiro: Escolhas simples para uma vida equilibrada – Do mesmo autor de ""A psicologia financeira""";;4,8;1.084;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Financeiro | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;05/12/2025;5,0;“A Arte de Gastar Dinheiro”, de Morgan Housel, é um daqueles livros que mudam a forma como você enxerga o dinheiro – e, principalmente, como você enxerga a si mesmo.O grande mérito do autor está na capacidade de transmitir ideias profundas e complexas de forma extremamente simples e didática. Morgan Housel domina como poucos a arte do storytelling: ele usa histórias reais, exemplos cotidianos e situações comuns para criar paralelos poderosos com as mensagens que quer transmitir. O resultado é uma leitura leve, envolvente e, ao mesmo tempo, profundamente reflexiva.Um dos pontos que mais me marcou no livro é a diferença que ele faz entre referências externas e referências internas na forma como gastamos nosso dinheiro. Vivemos em uma sociedade em que grande parte das pessoas consome para impressionar os outros, buscando aprovação social, status ou validação. Compram não pelo que realmente precisam ou desejam, mas para sustentar uma imagem.E eu concordo totalmente com o Morgan quando ele defende que o dinheiro deve servir principalmente às nossas referências internas: aquilo que realmente importa para nós, para nossa família e para nossa paz de espírito. É claro que as referências externas existem e têm alguma importância – afinal, vivemos em sociedade. Seria hipocrisia negar isso. Mas o problema está quando passamos a viver sob a régua dos outros, muitas vezes de pessoas que nem nos conhecem direito… ou sequer gostam de nós.O livro provoca reflexões muito práticas. Ao ler, você começa a se perguntar:“Estou comprando isso para mim ou para impressionar alguém?”“Isso realmente melhora minha vida ou só melhora minha aparência diante dos outros?”No mundo atual, dominado por redes sociais e comparações constantes, esse livro se torna ainda mais necessário. Somos bombardeados diariamente por estilos de vida irreais, corpos perfeitos, viagens cinematográficas e padrões de consumo inatingíveis. E sem perceber, passamos a gastar dinheiro não para viver melhor, mas para parecer que vivemos melhor.No final das contas, o Morgan nos lembra de algo simples e poderoso: não precisamos provar nada para ninguém. O dinheiro bem gasto é aquele que compra tranquilidade, liberdade e paz de espírito — não aplausos vazios.Recomendo fortemente a leitura. Um livro que não fala apenas sobre dinheiro, mas sobre vida, escolhas e liberdade.;https://www.amazon.com.br/dp/6555117656
980;30;Livros;8535923691;A cabeça do santo;;4,7;25.500;"Socorro Acioli: (Autor) | .zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Livros de Realismo Mágico | SOCORRO ACIOLI: Ela tem olhos de céu, Takimadalar, as ilhas invisíveis, A bailarina fantasma";Brasil;11/01/2026;5,0;É uma livro muito gostoso de se ler, fala sobre crenças, amizade, amor e importância das relações sociais no contexto do sertão. Muitas surpresas e emoções. A autora amarrou muito bem a história. Eu amei o livro!🤩;https://www.amazon.com.br/dp/8535923691
981;31;Livros;8595081530;O homem mais rico da Babilônia;;4,9;47.316;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;18/01/2026;5,0;Livro muito bom, ensinamentos antigos e de boa qualidade que até mesmo nos dias de hoje dão certo, tirando a agiotagem é claro, acredito que seguindo de maneira simples o que este livro tem de ensinamento já é extremamente possível se estruturar bem financeiramente e tem uma boa vida. Livro nota 10, um livro divertido, curto e com historias.;https://www.amazon.com.br/dp/8595081530
982;32;Livros;6556020885;Canção para ninar menino grande;;4,7;5.682;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;29/01/2026;5,0;muito lindo! tava querendo um livro da conceição ha tempos, a escrita é impecável e o livro é bom! chegou bem rápido e em boas condições;https://www.amazon.com.br/dp/6556020885
983;33;Livros;6583195054;Mulheres com Deus - 365 Dias de Fé - Devocional 2026;;4,9;133;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Orações Cristãs | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;10/02/2026;5,0;Veio rápido e bem embalado. Livro muito bonito , de qualidade e excelente auto ajuda. Feliz com a compra, recomendo.;https://www.amazon.com.br/dp/6583195054
984;34;Livros;6555520809;Crime e castigo;;4,7;3.001;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;30/01/2026;5,0;embora seja uma adaptação, o livro é rico em detalhes, inundando o leitor num mundo rústico e emotivo que conta a história de Raskolnikovmaterial de qualidade, permitindo um fácil manuseio das páginas e uma leitura fluída.;https://www.amazon.com.br/dp/6555520809
985;35;Livros;8538058975;Perigoso!;;4,8;27.170;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;13/01/2026;5,0;Chegou rápido e bem embalado, recomendo! OLivro é ótimo, a história é bem legal, minha filha gostou muito. Só gostaria que as folhas fossem mais grossas, não sei se durará muito tempo rs;https://www.amazon.com.br/dp/8538058975
986;36;Livros;6555009977;Fisher-Price - Procurar e encontrar: Animais divertidos: Outros;;4,8;1.472;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;15/01/2026;5,0;;https://www.amazon.com.br/dp/6555009977
987;37;Livros;8501116432;A paciente silenciosa;;4,7;46.737;"{""enableFullScreenByDefault""false,""clickstreamNexusMetricsConfig""{""producerId""""vsemetrics_playercards"",""schemaId""""clickstream.CustomerEvent.4"",""actionType""""DISCOVERY"",""eventOwner""""vsemetrics_playercards"",""eventType""""IVEVideoView"",""productId""""8501116432""},""videoReferenceId""""VideoCreatorPortal40f2031899ff4213b67228ec82cba1bb"",""contentId""""8501116432"",""ccvDisclosure"""""",""closedCaptionsConfig""{""captionsOnTexts""{""de""""Alemão (Automatizado)"",""en""""Inglês (Automatizado)"",""fr""""Francês (Automatizado)"",""es""""Espanhol (Automatizado)""},""captionsOffText""""Legendas desativadas"",""languageToLabelTexts""{""English""""Inglês"",""French""""Francês"",""German""""Alemão"",""Spanish""""Espanhol""}},""mimeType""""application/x-mpegURL"",""vendorCode""""137GO"",""videoHeight""480,""disableReportIllegalLink""false,""videoWidth""854,""useHotspotsNX""false,""eligibleToTriggerCCWeblab""false,""videoUrl""""https//m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/5f1b74b7-67dc-48dd-b16c-c888e1ca90b8/default.jobtemplate.hls.m3u8"",""metricsEmissionMethod""""nexus"",""imageUrl""""https//m.media-amazon.com/images/I/51tjdiv9v3L.jpg"",""isMobile""false,""showHotspots""false,""aciContentId""""amzn1.vse.video.0a8e780060a74e78a9e44ac8d4e5d220"",""altText""""Saiba mais sobre o livro"",""creatorType""""Vendor"",""clientPrefix""""detailpage-imageblock"",""hotSpotsV3Weblab"""""",""productAsin""""8501116432"",""labelDetails""{""labelName"""""",""labelType"""""",""labelWeblabName"""""",""labelWeblabTreatment"""""",""showLabel""false,""tooltipSelector""""""},""sushiMetricsConfig""{""eventSource""""Player"",""endpoint""""https//unagi-na.amazon.com/1/events/com.amazon.eel.vse.metrics.prod.events.test"",""requestId""""KY4HNZHYA1MJCEPHG3E5"",""sessionId""""141-9635513-9961936"",""customerId""""A1TV5QL925HMP7"",""refMarkers""""null_ref"",""sessionType""1,""placementContext""""desktop_web.ImageBlock.vse_ib_iv"",""marketplaceId""""A2Q3Y263D00KWC"",""weblabIds"""""",""isInternal""false,""isRobot""false,""clientId""""VSE-BR"",""videoAsinList"""""",""pageAsin""""8501116432""},""reportUrl"""""",""videoTitle""""Saiba mais sobre o livro"",""vendorName""""Record"",""nexusMetricsConfig""{""eventSource""""Player"",""isInternal""false,""playerTSMMetricsSchemaId""""vse.VSECardsPlayerEvents.9"",""widgetMetricsSchemaId""""vse.VSECardsEvents.9"",""producerId""""vsemetrics_playercards"",""refMarkers""""null_ref"",""placementContext""""desktop_web.ImageBlock.vse_ib_iv"",""weblabIds"""""",""clientId""""VSE-BR"",""videoAsin""""0a8e780060a74e78a9e44ac8d4e5d220"",""videoAsinList"""""",""pageAsin""""8501116432"",""customerId""""A1TV5QL925HMP7""},""awaConfig""{""useUpNextComponent""false,""clickstreamNexusMetricsConfig""{""producerId""""vsemetrics_playercards"",""schemaId""""clickstream.CustomerEvent.4"",""actionType""""DISCOVERY"",""eventOwner""""vsemetrics_playercards"",""eventType""""IVEVideoView"",""productId""""8501116432""},""initialVideo""""0a8e780060a74e78a9e44ac8d4e5d220"",""shouldPreload""true,""enableClickBasedAttribution""false,""isChromelessPlayer""false,""closedCaptionsConfig""{""captionsOnTexts""{""de""""Alemão (Automatizado)"",""en""""Inglês (Automatizado)"",""fr""""Francês (Automatizado)"",""es""""Espanhol (Automatizado)""},""captionsOffText""""Legendas desativadas"",""languageToLabelTexts""{""English""""Inglês"",""French""""Francês"",""German""""Alemão"",""Spanish""""Espanhol""}},""enableDynamicBlur""false,""showPlayerPlayButton""false,""isVideoImmersivePlayer""false,""metricsEmissionMethod""""nexus"",""skipInitialFocus""false,""playerSkin""""none"",""disabledViewIds""[""replayHint""],""includeEarnsComissionDisclosure""false,""customerId""""A1TV5QL925HMP7"",""containerId""""detailpage-imageblock-player-6e481531-72cb-4674-a2cd-5012a966106e"",""allowCrossOrigin""false,""requestMetadata""{""clientId""""VSE-BR"",""marketplaceId""""A2Q3Y263D00KWC"",""requestId""""KY4HNZHYA1MJCEPHG3E5"",""sessionId""""141-9635513-9961936"",""method""""desktop_web.ImageBlock.vse_ib_iv"",""pageAsin""""""},""shouldLoop""false,""shouldDisableControls""false,""alwaysSetInitialVideo""true,""showPlayerCloseButton""false,""clientPrefix""""detailpage-imageblock"",""useAutoplayFallback""false,""sushiMetricsConfig""{""eventSource""""Player"",""endpoint""""https//unagi-na.amazon.com/1/events/com.amazon.eel.vse.metrics.prod.events.test"",""requestId""""KY4HNZHYA1MJCEPHG3E5"",""sessionId""""141-9635513-9961936"",""customerId""""A1TV5QL925HMP7"",""refMarkers""""null_ref"",""sessionType""1,""placementContext""""desktop_web.ImageBlock.vse_ib_iv"",""marketplaceId""""A2Q3Y263D00KWC"",""weblabIds"""""",""isInternal""false,""isRobot""false,""clientId""""VSE-BR"",""videoAsinList"""""",""pageAsin""""8501116432""},""ospLinkCode""""vib"",""showPosterImage""false,""languageCode""""pt"",""languageLocalization""{""play""""Jogar"",""volumeLevel""""Nível de volume"",""subtitles""""Legendas"",""volumeSlider""""Barra de controle de volume"",""playVideo""""Clique para reproduzir o vídeo"",""fullscreen""""Tela cheia"",""scrubberBar""""Barra de rolagem"",""mute""""Silenciar"",""unmute""""Ativar som"",""pause""""Pausa"",""captions""""Legendas"",""nonfullscreen""""Não em tela cheia""},""version"""""",""isMoreVideosButtonEnabled""false,""nexusMetricsConfig""{""eventSource""""Player"",""isInternal""false,""playerTSMMetricsSchemaId""""vse.VSECardsPlayerEvents.9"",""widgetMetricsSchemaId""""vse.VSECardsEvents.9"",""producerId""""vsemetrics_playercards"",""refMarkers""""null_ref"",""placementContext""""desktop_web.ImageBlock.vse_ib_iv"",""weblabIds"""""",""clientId""""VSE-BR"",""videoAsin""""0a8e780060a74e78a9e44ac8d4e5d220"",""videoAsinList"""""",""pageAsin""""8501116432"",""customerId""""A1TV5QL925HMP7""},""shouldStartMuted""false,""airyVersion""""VideoJS"",""languagePreferenceStrings""{},""enableInactiveFocus""true,""showVideoInfo""false,""isReactFactory""false,""osaInstrumentationConfig""{""schemaId""""csa.VideoInteractions.2"",""producerId""""vsemetrics_csa_instrumentation""},""enableDelphiAttribution""false,""includeReportWidget""false,""shouldAutoplay""false}}: E-mailPinterestFacebookXCopiar link | Record: Record•Compra verificadaRecebe comissões, Record•Compra verificadaRecebe comissões | Record: •, Compra verificada";Brasil;29/01/2026;5,0;Ótima leitura, intrigante e reflequitiva. Drama, suspense e final surpreendente. Recomendo;https://www.amazon.com.br/dp/8501116432
988;38;Livros;6552261306;Rivalidade ardente – Heated Rivalry: O romance esportivo hot que inspirou a série de TV;;4,8;170;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Gay Literatura e Ficção | A estrela do hóquei profissional Shane Hollander não é apenas absurdamente talentoso ele também tem uma reputação impecável. O hóquei é sua vida. Agora que é o capitão do time Montreal Voyageurs, ele não deixará que nada coloque seu trabalho em risco ― muito menos o cara russo sexy cujo corpo atlético tira seu sono.: Rivalidade ardente | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;07/02/2026;5,0;Para quem já conhece a história, vai adorar. O livro veio bem embalado e tudo perfeitamente bem.O livro é lindo, o marcapáginas é lindo, a cartela de adesivos é linda, o poster é lindo.Eu assisti a série quando estava em lançamento e fiquei eufórico quando soube que o livro estava sendo traduzido e seria publicado aqui no Brasil. É tudo tão perfeito. 🏑🏒;https://www.amazon.com.br/dp/6552261306
989;39;Livros;6584956237;A Arte da Guerra - Sun Tzu;;4,7;5.590;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;15/01/2026;5,0;;https://www.amazon.com.br/dp/6584956237
990;40;Livros;6555357029;A gente mira no amor e acerta na solidão;;4,7;18.664;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;22/01/2026;5,0;Muito bom.. a escrita, como desenrola temas precisos..é muito direcionável, até pelo fato de uma psicanalista escrever, trás muita reflexão..;https://www.amazon.com.br/dp/6555357029
991;41;Livros;6550970288;Noites Brancas;;4,6;6.053;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado | Gostei bastante, demorou um pouco para chegar mas acredito que seja porque acabou no estoque. O livro tem uma capa duradoura, a escrita em um tamanho bom. Veio bem embalado.: Imagens nesta avaliação";Brasil;10/02/2026;5,0;Comprei porque o livro estava muito barato e sei que o autor é bem conhecido, e acabei me encantando. Que livro lindo! A história te envolve e muitas vezes você se identifica com os sentimentos vividos pelo personagem, além de ser bem curtinho, o que não deixa a leitura cansativa. Achei uma ótima opção para quem está começando a conhecer o autor, e recomendo muito a leitura☺️;https://www.amazon.com.br/dp/6550970288
992;42;Livros;8533968914;Vade mecum acadêmico de direito rideel - tradicional - 2026.1;;N/A;N/A;".zg-bf-badge-wrapper{margin5px 0 10px;align-itemscenter;}
        .mvt-best-seller-badge{border-radius4px!important;flex-shrink0;}
        .mvt-cat-name{white-spacenowrap;overflowhidden;text-overflowellipsis;}
        .zg-bf-badge-wrapper a.badge-linkhover{text-decorationnone}
        .zg-bf-badge-wrapper .badge-link{displayinline-flex;gap8px;align-itemscenter;}
        .zg-bf-badge-wrapper .badge-linkfocus{outline-width 3px; outline-offset 2px; outline-style solid; border-radius 4px;}: 1º mais vendidoem Direito Profissional e Técnico | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";N/A;N/A;N/A;Sem comentários disponíveis;https://www.amazon.com.br/dp/8533968914
993;43;Livros;857860184X;Cartas de um diabo a seu aprendiz;;4,8;21.323;"é a correspondência ao mesmo tempo cômica, séria e original entre um diabo e seu sobrinho aprendiz.: best-seller | .sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;23/01/2026;5,0;Excelente livro. O Lewis não decepciona, é muito bem escrito.Bela arte de capa, boa diagramação, qualidade de papel, tudo de muita qualidade.E o mais importante, a mensagem, que é bem direta e não envelhece;https://www.amazon.com.br/dp/857860184X
994;44;Livros;6555607289;Melhor do que nos filmes;;4,8;12.879;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado | Perfeito, história super envolvente, terá meu coração pra sempre, a leitura me envolveu de uma forma que li esse livro em três dias apenas, e realmente é um romance melhor do que nos filmes.: Imagens nesta avaliação";Brasil;11/01/2026;5,0;É MUITO BOM, é um romance maravilhoso. Esse livro só é na visão da Liz, recomendo vcs comprarem o “Não é como nos filmes”,ele retrata na visão do Wes e da Liz, é a continuação do “Melhor que nos filmes”, RECOMENDO MUITO ESSES DOIS LIVROS é um romance MUITO BOM E FOFINHO.E ele chegou aqui em perfeito estado, pode está aparecendo algumas manchinhas no livro aí na foto, mas é pq eu já tenho ele muito tempo aí ele acabou ficando assim, porém ele chegou em bom estado. Só comprem vcs iram amarrrr.;https://www.amazon.com.br/dp/6555607289
995;45;Livros;658889953X;Diário de Pilar na Amazônia Urgente (Nova edição): O livro que deu origem ao filme: Urgente;;4,8;1.159;".sp_detail2_sponsored_label {         color #555555;         font-size 11px;     }     .sp_detail2_info_icon {         width 11px;         vertical-align text-bottom;         fill #969696;     }     .sp_info_link {         text-decorationnone !important;     }          #sp_detail2_hide_feedback_string {         display none;     }          .sp_detail2_sponsored_labelhover {         color #111111;     }     .sp_detail2_sponsored_labelhover .sp_detail2_info_icon {         fill #555555;     }: Patrocinado";Brasil;04/02/2026;5,0;Muito bom! Li para minha filha de 7 anos e ela adorou. Excelente como uma introdução a livros mais longos, exatamente o que procurávamos, pois ela está aprendendo a ler e esse texto mais longo e elaborado é um ótimo exercício. Além disso a história em si é legal e cheia aprendizados e curiosidades sobre a Amazônia. Super recomendo! 🤩❤️;https://www.amazon.com.br/dp/658889953X
