Posição;ASIN;Nota Geral;Qtd. Avaliações;Data Comentário;Nome;Preço à vista;Nota;Comentário;Link
1;MLB15578948;4,7;223727;06/08/2021;Liquidificador Turbo Power Mondial 550w - L-99 Fb;87,90;5;Comprei mas bem com o pé atrás por causa de alguns comentários falando que não era bom mas comprei assim mesmo pois minha mãe já teve um desses e eu só confiei. É muito bom, potente, bate muito bem de sucos até bolos. Fora que é lindo , e o filtro facilita demais na hora de coar sucos,muito satisfeita com a compra. Podem comprar de olhos fechados.;https://www.mercadolivre.com.br/liquidificador-turbo-power-mondial-550w-l-99-fb/p/MLB15578948
1;MLB15578948;4,7;223727;11/05/2023;Liquidificador Turbo Power Mondial 550w - L-99 Fb;87,90;5;Amei o produto, comecei a morar sozinho e esse liquidificador atende muito bem as minhas necessidades. Pelo fato dele ser novo o motor exala um cheiro de queimado assim como todos os outros, mas o cheiro já não é tão intenso quanto na primeira vez que usei, recomendo.;https://www.mercadolivre.com.br/liquidificador-turbo-power-mondial-550w-l-99-fb/p/MLB15578948
1;MLB15578948;4,7;223727;30/09/2023;Liquidificador Turbo Power Mondial 550w - L-99 Fb;87,90;5;O liquidificador é perfeito! usei a primeira vez para bater abacaxi com cubos de gelo e um pouco de água na velocidade 3 pra ver se era bom mesmo, triturou os 20 cubos de gelo numa boa, nossa rodou perfeitamente! não subiu cheiro de queimado, as borrachinhas em baixo para fixar no armário são muito resistentes, e outra: muito fácil de limpar, joguei só uma água em tudo que sujou e pronto: limpinho!!! 🥰 comprem, não vão se arrepender, não liguem para comentários negativos. A experiência é individual, depende de muita coisa para o item chegar até você, principalmente: transportadora irresponsável que pode danificar o item, fiquem espertas.;https://www.mercadolivre.com.br/liquidificador-turbo-power-mondial-550w-l-99-fb/p/MLB15578948
1;MLB15578948;4,7;223727;13/03/2021;Liquidificador Turbo Power Mondial 550w - L-99 Fb;87,90;5;Lindo por demais,acabei de receber mas ainda não usei,mas pelo valor parece ser um ótimo custo benefício. *** agora voltando para opinar sobre e liquidificador, perfeito,ótimo custo benefício, bate muiiito,não cheira queimado nenhum como alguns falam. Está à procura de um ótimo liquidificador e não quer ou não pode investir mais que esse valor? então esse é o cara,recomendo e não irás se arrepender, grato.;https://www.mercadolivre.com.br/liquidificador-turbo-power-mondial-550w-l-99-fb/p/MLB15578948
1;MLB15578948;4,7;223727;04/03/2024;Liquidificador Turbo Power Mondial 550w - L-99 Fb;87,90;5;Segunda vez que compro , sei que ele não é tão potente. Mas atende minhas necessidades de suco, shakes, bolo e tortas…. Não deixo ele ligado muito tempo.;https://www.mercadolivre.com.br/liquidificador-turbo-power-mondial-550w-l-99-fb/p/MLB15578948
2;MLB18932157;4,7;104329;17/10/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Ele vem desmontado, a montagem super fácil. Esta funcionando bem, ventilação dele é ótimo, não é barulhento. Gosto dos produtos dessa marca. Ótima compra.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;10/01/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Muito bom , silencioso,vento forte e levo pra qualquer ambiente da casa. Excelente 😃.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;29/09/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;16/10/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;26/08/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;17/12/2024;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;"Muito bom. Eu tenho um maior e esse que eu comprei. O maior faz mais barulho do que ventila. Esse mesmo que ""pequeno"" é mais silencioso e a ventilação é maior! recomendo 100%. Estou usando o produto a 3 meses. Sempre deixo para avaliar depois. Podem comprar sem medo.";https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;04/04/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Top. Gostei muito. Maravilhaso.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;16/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;4;Pedi azul pretroleo veio sinza , pedi 40 cm depois que finalizei a compra atualizou e mudou pra 30 cm. Tirando isso tá funcionando tudo ok.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;10/06/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Top.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;12/02/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Produto de ótima qualidade,silencioso.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;09/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Gente eu amei o ventilador. Do tamanho que queria e venta muito!.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;14/12/2022;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Ótimo, ate que venta bem pelo tamanho e pelo preço ta bom. Ja tive da mesma marca e tamanho mais fracos. Esse melhoraram ventila mais e mais potente. Mais se tiver muito muito calor recomendo um de 40 cm e q seja mais potente tipo arno é melhor sem dúvida. Esse é mais um quebra galho pra calorzinho pra quarto.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;07/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Comprei pra usar no meu trabalho, pois ar condicionado queimou, está me salvando a vida, pois sem ele estava um inferno trabalhar, com ele não estou passando calor, super silencioso e muito vento. Parabéns, excelente produto.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;26/10/2022;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Dentro do esperado para um produto de entrada. Não tenho nada do que reclamar. Não é super silencioso, mas também não é super barulhento. Tem um vento suficiente para refrescar. Gostaria que na velocidade mais baixa tivesse menos vento, mesmo na velocidade mais baixa ele ainda faz mt vento, mas para quem gosta vai ser perfeito.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
2;MLB18932157;4,7;104329;04/02/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;119,90;5;Ótimo. Veio certinho. Muito bom. Superou minhas expectativas. Recomendo para quem quer um ventilador pequeno e bom.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB15154779;4,9;34976;14/05/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;Maravilhosa ! o café que ela faz é muito bom, ela é super fácil de usar e a limpeza dela não é difícil, mas pode ser necessário algum tipo de escova na parte do reservatório de água. A única coisa chata é que a tomada é de 20a daquelas com pino grosso.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;11/02/2021;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;A máquina é muito prática. As cápsulas têm em qualquer estabelecimento. Contudo, dependendo do lugar que você está comprando e a região, o valor pago será bem salgado. Ideal são as promoções da internet no site do próprio fabricante. No geral a máquina é muito boa!.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;11/04/2020;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;A dolce gusto é muito boa, pode tomar desde um cafezinho até um chá gelado, tem bastante variedade de bebidas é fácil de encontrar no supermercado. Eu gosto demais da minha cafeteira dolce gusto.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;01/09/2020;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;Ótimo produto, parabéns. Demorei para responder pq estava só tomando uns cafezinhos caprichado, muito obrigado.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;16/05/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;14/03/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;13/04/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;07/05/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;Amei a minha máquina ela é muito linda e faiz o café quente e também faiz gelado sem palavras melhor investimento que eu fiz.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;23/06/2020;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;Maravilhosa, estou apaixonada pela máquina, superou minha expectativa, designer lindo, fácil de usar! super recomendo.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;18/01/2024;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;"Sabe o que e vc namorar um produto. E depois realizar esse sonho pois é assim que me sinto toda vez q tomo uma bebida gostosa feita pela minha dolce gusto pareço uma criança chamo ela de ""minha robozinho "" acho q é um caso de amor.";https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;14/05/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;Ótimo produto. Recomendo.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;28/06/2018;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;A principal vantagem da dolce gusto é ser 'multi bebidas', fazendo cappuccino, moca, chocolate quente e chás. As bebidas são saborosas, todas tem a espuma característica e saem a uma temperatura boa. Por enquanto, só pontos positivos.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;25/12/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;"Prós: é uma máquina robusta, bonita e de fácil manuseio. Grande variedade de cápsulas. Existem no comércio vários adaptadores para ela de cápsulas de outras marcas, mas a dolce gusto já possui uma enorme opção de bebidas quentes e frias. Possui uma loja própria para compras de cápsulas avulsas (e máquinas também) de forma muito prática e econômica e que possui sempre muitas promoções num clube muito interessante (ótimo para quem quer experimentar os sabores). Contras: custo (apesar de ser a mais barata do mercado, não justifica o valor), barulhenta (nada que incomode, porém pode acordar alguém que esteja próximo), tomada grossa (precisa de um adaptador ou um ""t"" para encaixar numa tomada comum) e reservatório de água pequeno (para quem for utilizar várias vezes no dia, dependendo do tamanho da bebida). Resumindo: é um produto de qualidade premium e que certamente vai fazer a felicidade de muitos apreciadores de café!.";https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;25/02/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;Simplesmente perfeita. O café sai muito rápido e bem quentinho. Indico demais!!! produto de excelente qualidade. Podem comprar sem medo.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
3;MLB15154779;4,9;34976;01/05/2023;Cafeteira Nescafé Dolce Gusto Mini Me Preta 110v;429,90;5;Linda super recomendo amei 😍 facil de usar estou apaixonada.;https://www.mercadolivre.com.br/cafeteira-nescafe-dolce-gusto-mini-me-preta-110v/p/MLB15154779
4;MLB6080712;4,5;31191;12/06/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Excelente produto uso até hoje não tenho nenhum problema com eles.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;24/09/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;4;O ventilador e muito bom, bonito. O único problema é a passagem do fio que é muito apertada por conta do fio vermelho que vem nele. Olha gente, quem não é eletricista passa perrengue pra poder passar o fio. Meu esposo teve que ver vídeo no youtube, e só aí descobriu que colocar detergente ajuda a passagem do fio. Eu não compraria mais esse ventilador, só por esse motivo, no mais ele é ótimo.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;04/04/2022;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Muito bom o ventilador. Não é barulhento como o pessoal coloca nos comentários. Vi algumas pessoas comentando que soltou as pás entre outras coisas. Pessoal este ventilador é bom sim, porém tem que ser bem montado e com cuidado porque as pessoas na maioria são de plástico. Então se apertar de mais parafusos ou porcas podem trincar as peças e no futuro elas provavelmente vão se soltar. Eu mesmo montei e instalei o meu não tive nenhum dificuldade. Recomendo demais.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;19/08/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Leve bonito. Faz bastante vento. Parte da iluminação e de plastico leitoso e cabem duas lâmpadas. 3 velocidades ventila e exausta. Eletricista instalou facilmente.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;28/06/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Muito bom, amei.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;07/07/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;04/08/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;16/06/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Melhor ventilador de teto que já tive até hoje! ventila bem e silencioso! já até indiquei pra parentes.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;19/11/2020;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Equipamento bem acabado e silencioso. Porém não é tão simples de instalar como consta no manual, principalmente na hora de passar a fiação da lâmpada na canaleta do aparelho. Outra coisa, antes de fazer a compra a pessoa tem que ter certeza que na tubulação da parede passa 2 pares de fios, pois um é para a lâmpada e outro para o ventilador. Caso contrário, melhor comprar um aparelho que possua controle remoto, já que neste basta ter 1 par de fio e é mais fácil de instalar.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;02/08/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;As meninas adoraram o ventilador. Como o quarto é pequeno ele vento lá muito bem. Ótima opção para ambientes pequenos.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;24/07/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Muito bonito, ventila bem, silêncio, um pouco complicado de montar, mas não é impossível, tem tutorial no youtube ensinando a montar ele passo-a-passo. Meus filhos adoraram. Como vi comentários a respeito das pás quebrarem tive cuidado na montagem e deu tudo certo.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;13/12/2023;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Ao contrário dos comentários negativos, vou postar fotos pra mostrar minha satisfação, otimo produto e material excelente, todos os comentarios negativos provavelmente são de pessoas que não tiveram cuidado na instalação. Eu mesmo instalei e ficou perfeito. Funciona como exaustor, não é barulhento, ventila muitooooo e tem 3 velocidades e 2 sentidos diferentes!.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;23/07/2020;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;O ventilador é ótimo! excelente custo x benefício. Ventila muito e não é barulhento. Apesar de levar duas lâmpadas, o lustre ofusca bastante a luz, então não fica super claro. Para mim acabou sendo um ponto negativo, pois onde instalei é escuro. Mas nada que faça me arrepender da compra, inclusive, pretendo adquirir mais um para o outro quarto. Sobre a instalação não posso opinar muito, pois preferi contratar um profissional. Instalou em menos de 20 minutos.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;07/01/2022;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Vi muitas opiniões de reclamações sobre o produto, porém mesmo assim comprei, algumas reclamações eram sim fundamentadas, como a dificuldade de passar o cabo da lâmpada por dentro da canopla do ventilador, e da fragilidade dos comandos que fica na parede, porém todos esses problemas foram contornados, oriento a todos a assistirem tutoriais de montagem do ventilador no youtube, os comandos originais eu substitui por módulos da margirius, o aparelho tem ótima ventilação, e relativamente bonito e bem acabado pelo preço, espaço para duas lâmpadas, coloquei lâmpadas de 12w e couberam tranquilamente, o ruído que ele faz, das pás de plástico, não me incomodaram, pretendo comprar mais 2 desse mesmo modelo, ainda, só não posso opinar sobre a durabilidade, pois ainda é relativamente novo, minha maior sugestão, não invente moda, utilize o capacitor utilizado, nada de colocar mais potente, siga oque está no manual.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
4;MLB6080712;4,5;31191;08/05/2022;Ventilador De Teto Ventisol Fênix Branco Com 3 Pás De Plástico 96 Cm De Diâmetro;207,90;5;Exelente produto instalei 3, todos ficaram ótimos, pelo valor pago, exelente custo benefício, a parte onde se coloca. Lâmpada material de ótima qualidade, soquete da lâmpada de cerâmica, fios que vem para ligação delas bem reforçado, já fiz várias instalações de ventiladores, essa parte era muito chata de instalar o acabamento começava a se soltar o fio enrolava, esse não se encaixa tudo certinho, sendo bem instalado como eu fiz creio que dure bastante tempo sem da dor de cabeça de peças se soltando, recomendo de mais, tenho em casa um da arno paguei o dobro, o acabamento não foge muito dele, esse ventilador tá com um exelente custo beneficio.;https://www.mercadolivre.com.br/ventilador-de-teto-ventisol-fnix-branco-com-3-pas-de-plastico-96-cm-de-dimetro/p/MLB6080712
5;MLB23999810;4,8;46565;02/04/2023;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;249,00;4;Eu recomendo atendeu minhas expectativas.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
5;MLB23999810;4,8;46565;11/04/2023;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;249,00;5;Muito boa 😃.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
5;MLB23999810;4,8;46565;17/06/2024;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;249,00;5;Foi um presente! a pessoa amou.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
5;MLB23999810;4,8;46565;17/05/2023;Fritadeira Sem Óleo Air Fryer 4l Mondial 1500w Afn-40-bft;249,00;4;Gostei do produto , porem veio com dois defeitos ,a tampa da led assim q abrir a caixa caiu e a outra tá folgada e a gavetinha ñ tá travando e a caixa veio com um buraco na lateral como se tivesse tomado uma boa pancada ,fora esses defeitos está funcionando muito bem ,gostei as coisas ficam bem assadas.;https://www.mercadolivre.com.br/fritadeira-sem-oleo-air-fryer-4l-mondial-1500w-afn-40-bft/p/MLB23999810
