Posição;ASIN;Nota Geral;Qtd. Avaliações;Data Comentário;Nome;Preço à vista;Nota;Comentário;Link
2;MLB40003885;4,8;9253;16/01/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,51;5;Gostei bastante, bonita ela é pequena mas é ótima.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
2;MLB40003885;4,8;9253;11/11/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,51;5;Excelente. Muito satisfeito.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
2;MLB40003885;4,8;9253;15/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,51;5;Ótima qualidade.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
2;MLB40003885;4,8;9253;31/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,51;5;;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
3;MLB27864827;4,9;14692;04/12/2023;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Produto original. Excelente!.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;15/05/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;4;É original.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;18/12/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Trocamos o nosso filtro, e que saudades eu estava de sentir a água gelada e rápida, amei a compra. Está mais barato que o site oficial da electrolux :).;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;15/03/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Ótimo fiquei com receio de não ser original aparentemente está tudo ok.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;06/07/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Perfeito. Muito bom. Original.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;06/03/2025;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Já é a quarta vez que eu compro no mercadolivre esse filtro. A electrolux surpreendendo como sempre gosto muito dessa marcar nota 1000 filtro muito bom.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;09/05/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;A princípio, é bom, agora instalar e verificar, desde já agradeço.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;21/03/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;21/10/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Produto original.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;15/08/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Muito bom.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;22/05/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Esse é o único filtro, o original, que vai deixar a água completamente limpa e sem gosto ruim. Outros filtros são perda de tempo e dinheiro.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;12/04/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Bom preço comparado aos outros sites.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;14/08/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Excelente produto poder comprar ja é segunda vez que compro.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;15/10/2023;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;Produto original, tudo ok.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB27864827;4,9;14692;26/01/2025;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;70,15;5;O tom do cinza deste refil veio mais escuro do que os anteriores, mas parece original, sim.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
4;MLB17353887;4,6;39042;19/09/2022;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;4;Atenção >> pelo preço, cumpre o que espera de um produto dessa faixa de preço, faz sucos e vitaminas e não fede coisa nenhuma, depois de 5 min batendo que sentimos que o motor não é fabricado pra ficar ligado a vida inteira, no geral ótimo produto, só não compraria dv, pq no meu caso que uso frutas congeladas pra vitamina, sempre fica pedacinhos por baixo da hélice, (coisa que não acontecia no meu arno de entrada, mas com o tempo o copo começou vazar e eu comprei esse). Resumindo, caso vc não for bater congelados, é um ótimo custo x beneficio !.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;30/07/2021;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;4;Muito bom, há anos uso esta marca e modelo. O último durou 3 anos. Gosto por causa do preço, força e do copo que é resistente, pode cair que não quebra. O único problema é que achei desta vez mais barulhento.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;15/06/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Achei o produto super lindo e forte, atende muito bem minhas necessidades diarias, recomendo a compra!!!.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;30/07/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Eu queria algo simples e funcional e pra mim está sendo perfeito !.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;10/03/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Liquidificador de excelente qualidade! funcionando perfeitamente o copo e apenas de 1 litro e 1/2 pequeno. E o preço muito bom.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;03/08/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Amei o meu produto!!! já tenho outro desse há mais de 5 anos,amo a marca mondial. Só uma observação que depois que lavei é coloquei pra secar inferrujou um pouco essa parte de baixo do copo,onde tem o encaixe. Acho q por causa da lâmina ser de ferro a água escorreu e passou. No meu outro nunca aconteceu isso,mesmo lavando e colocando pra secar só.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;13/05/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Comprei para minha mãe, ela queria muito um liquidificador pequeno, por isso esse foi perfeito p ela🥰.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;01/11/2021;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Achei o produto muito bom muito potente atendeu minhas necessidades já bate gelo já fiz suco só não pode colocar muita água não pode passar de 1 l porque ele é muito potente e joga o suco para fora excelente produto.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;04/03/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;4;Gostei , nada a reclamar ate agora super índico.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;07/09/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Pensei era maior,mas a potência parece q é boa👍🏾.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;19/12/2022;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Ótimo produto e lindo design em relação aos outros liquidificadores. Faz barulho (3 de 5 na escala do inmetro), mas acredito que seja por sua grande potência. Recomendo.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;02/04/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Exelente muito bom.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;06/12/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Gostei muito obrigado 👍👍👍.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;14/09/2023;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
4;MLB17353887;4,6;39042;11/03/2024;Liquidificador Easy Power Mondial 550w - L-550-b;77,79;5;Recomendo a todos !!!!.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-b/p/MLB17353887
5;MLB18638651;4,6;6517;24/10/2024;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Oiiii gente o produto é ótimo!!!! eu ameiiiiiii podem comprar, chega super rápido. Curtam meu comentário por favorrrrr.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;26/04/2024;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Muito bom o secador e muito potente também esquenta bastante tem que tomar cuidado pra não se queimar 😂.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;19/03/2025;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;4;Sabe é incrível como as pessoas dao 4 ou 5 edtrela ainda sem ter experimentado o produto opinam que está bom. Aparentemente, isso induz a pessoa que vai comprar a comprar uma coisa que de repente não está funcionando então por favor só opine depois de usar em produtos.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;10/07/2024;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;4;Não entendi pq eles colaram esses papéis ensina. O que eles colou tá falando e 220 e o que vem na caixa tá falando q e 127 queria saber o pq.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;24/08/2024;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Apenas n sei pq colocaram uma etiqueta constando ser 220v que foi oque pedir em cima de uma que é 127v. Espero que n queime é muito menos pegue fogo.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;02/02/2024;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Produto bom excelente.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;30/09/2023;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;06/09/2022;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Estou apaixonada neste secador. Simplesmente maravilhoso. Esquenta bastante e seca o cabelo muito rápido e não deixa o cabelo com frizz.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;05/06/2024;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Eu tô apaixonada lido de mais,valor muito bom,qualidade maravilhosa,secaguem muito boa,valeu apena recomendo.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;29/03/2022;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Produto mto bom, levinho, meu cabelo bem cumprido e ele não desligou. Recomendo compraria de novo sem medo.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;05/03/2025;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Já tive outro igual e é maravilhoso o secador,pra quem procura algo bom e barato,super indico esse.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;09/02/2022;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Achei nota 10?? ganhei do meu marido e eu amei , recomendo gente é maravilhoso.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;03/09/2024;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Leve. Funciona perfeitamente esquenta bem. Ótima potência. E lindo.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;18/06/2024;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Eu amei meu secador😍ele é super potente,e seca muito rápido🥰🫠indico de olhos fechados ☝🏻💖.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
5;MLB18638651;4,6;6517;26/02/2025;Secador De Cabelos, Mondial, 2000w - Scn-01;119,00;5;Gostei muito do produto, atendeu a minhas expectativas, o cabo de alimentação dele não é tão grande, para um salão de beleza por exemplo não sei se atenderia, mas para mim que uso no dia a dia, super atendeu.;https://www.mercadolivre.com.br/secador-de-cabelos-mondial-2000w-scn-01/p/MLB18638651
