Posição;ASIN;Nota Geral;Qtd. Avaliações;Data Comentário;Nome;Preço à vista;Nota;Comentário;Link
3;MLB18932157;4,7;83178;07/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Comprei pra usar no meu trabalho, pois ar condicionado queimou, está me salvando a vida, pois sem ele estava um inferno trabalhar, com ele não estou passando calor, super silencioso e muito vento. Parabéns, excelente produto.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;14/12/2022;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Ótimo, ate que venta bem pelo tamanho e pelo preço ta bom. Ja tive da mesma marca e tamanho mais fracos. Esse melhoraram ventila mais e mais potente. Mais se tiver muito muito calor recomendo um de 40 cm e q seja mais potente tipo arno é melhor sem dúvida. Esse é mais um quebra galho pra calorzinho pra quarto.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;16/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;4;Pedi azul pretroleo veio sinza , pedi 40 cm depois que finalizei a compra atualizou e mudou pra 30 cm. Tirando isso tá funcionando tudo ok.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;09/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Gente eu amei o ventilador. Do tamanho que queria e venta muito!.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;12/02/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Produto de ótima qualidade,silencioso.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;04/02/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Ótimo. Veio certinho. Muito bom. Superou minhas expectativas. Recomendo para quem quer um ventilador pequeno e bom.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;10/06/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Top.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;04/04/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Top. Gostei muito. Maravilhaso.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;17/10/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Ele vem desmontado, a montagem super fácil. Esta funcionando bem, ventilação dele é ótimo, não é barulhento. Gosto dos produtos dessa marca. Ótima compra.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;26/08/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;29/09/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;16/10/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;17/12/2024;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;"Muito bom. Eu tenho um maior e esse que eu comprei. O maior faz mais barulho do que ventila. Esse mesmo que ""pequeno"" é mais silencioso e a ventilação é maior! recomendo 100%. Estou usando o produto a 3 meses. Sempre deixo para avaliar depois. Podem comprar sem medo.";https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
3;MLB18932157;4,7;83178;10/01/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-b;113,71;5;Muito bom , silencioso,vento forte e levo pra qualquer ambiente da casa. Excelente 😃.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-b/p/MLB18932157
4;MLB40003885;4,8;12975;04/04/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;"""eu recomendo essa sanduicheira para qualquer um que ama sanduíches e está procurando por uma opção de alta qualidade e fácil de usar. Além disso, a sanduicheira é fácil de armazenar e transportar, o que a torna perfeita para uso diário. E, como bônus, é uma ótima opção para quem está procurando por uma alternativa saudável para fazer sanduíches. "".";https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;16/11/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Além de bonita ,aquece super rápida adorei. Parabens.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;16/06/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Top, acabei de fazer um pãozinho quentinho. Uma delícia! vocês aceitam? rsrs.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;20/01/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Comprei e ameiiiiii 😍.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;19/12/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Gostei muito, esquentou bem.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;11/11/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;O produto é bom prático rápido eficaz.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;19/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;01/12/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;4;Eu achei ela pequena,esquenta rápido.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;23/04/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Top demais. Aquece bem rápido. Fiz a cura e está sendo uma mão na roda.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;09/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Excelente 🥰.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;01/02/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;E bonita mas so achei que e um pouco pequena , mas assim mesmo e bonita e vale a pena.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;16/01/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Gostei bastante, bonita ela é pequena mas é ótima.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;31/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;11/11/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Excelente. Muito satisfeito.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;12975;15/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;61,92;5;Ótima qualidade.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
5;MLB45070708;4,9;7442;06/05/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;Essa airfryer é perfeita eu tô completamente apaixonada, só acho que eles tem que fazer um suporte para colocar em cima da portinha dela , ou fazer a portinha dela abrir de lado e não para baixo, pq quando vai tirar o alimento como as bandejas tem os furinhos pinga tudo na portinha, meu esposo fez pra mim um suporte de madeira então pra mim vai ficar tudo bem , não irei sujar minha portinha.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;30/01/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;Amei! funciona perfeitamente. As partes de grelha, fritadeira e coletor são fáceis de limpar. Dentro da air fryer da um pouco mais de trabalho, tendo em vista a recomendação do fabricante de não utilizar produtos ou esponjas abrasivos.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;06/02/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;Eu não sei, porque não eu que uso. Mas a minha mulher adorou! diz que é muito potente, que até está tendo de usar nível de temperatura e tempo de cozimento menor de tão potente! prática por ter prateleiras e uma bacia de 5l! excelente! agora vamos ver a durabilidade!.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;28/04/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;É um excelente produto, frita muito bem, a luz para facilitar a visualização do alimento é uma função indispensável, unicas observações que para mim são negativas, a alça do cesto é difícil de prender tenha cuidado pq é tudo muito próximo e se não usar uma luva pode se queimar, e a tampa deveria ter alguma proteção, para no momento de puxar as prateleiras o óleo que pinga do alimento não caia e se infiltre entre o vidro e as partes plásticas da porta. Recomendo colocar um pano de prato ou um perfex para evitar aborrecimento com a sujeita na parte citada.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;18/01/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;Essa compra é resultado de outra que fiz, porem veio desenbalada e sem funcionar. Essa veio perfeita, muito bem embalada. Estou amando. Potete linda e maravilhosa. Super recomendo.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;02/06/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;4;"Achei ela grande, e o custo benefício ótimo ;mais em relação a limpeza da parte interna dela em cima não tô sabendo lidar ainda ( asseio umas tulipa de frango e começou a estourar acabou que sujou na parte de cima e não tô conseguindo limpar, pois no manual fala pra usar esponja do lado macio e detergente neutro , nesta parte a esponja não passa infelizmente ! de resto super atendeu minhas necessidades inclusive bolo que no meu forno do fogão demora 1 hora pra assar nela gasta apenas 30 min.";https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;20/01/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;Simplesmente maravilhosa! atendeu as expectativas, excelente produto! super recomendo.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;17/01/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;Perfeito. Tudo certo. Já usamos. Muito bom. Amamos.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;16/01/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;Maravilhosa!. Muito satisfeita com minha escolha!.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;31/01/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;Perfeita 🥳.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;15/01/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;5;;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
5;MLB45070708;4,9;7442;22/01/2025;Fritadeira Elétrica Afon-12l-bg Forno Oven 12 Litros Preto Mondial;549,12;4;Por enquanto só fiz uma batata e não foi bão a experiência 1 hora para fritar uma batata rústica e não ficou crocante ainda , na ar frayer normal 30 a 40 min estava pronto. Mais vamos fazer mais algumas receitas para testar.;https://www.mercadolivre.com.br/fritadeira-eletrica-afon-12l-bg-forno-oven-12-litros-preto-mondial/p/MLB45070708
