Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Caractéristicas;País;Nota Comentário;Data Comentário;Comentário;Link
11;11;Acessórios para Veículos;MLB51050396;Fone De Ouvido Para Capacete Intercomunicador Bluetooth Headset Sem Fio Com Microfone Redução De Ruído Rgb Ipx6 25h Bateria Usb-c Atende Chamadas Música Gps Para Moto Woosh Entregador;37,70;4,7;1710;{'Cor': 'Preto'};Brasil;5;08/08/2025;Sem texto;https://www.mercadolivre.com.br/fone-de-ouvido-para-capacete-intercomunicador-bluetooth-moto-woosh-bluetooth-para-capacete-headset-moto-sem-fio-musica-gps-chamada-handsfree-alta-potncia/p/MLB51050396
12;12;Acessórios para Veículos;MLB24293583;V-mol 1,5lt. Shampoo Desengraxante Lavagem Automotiva Vonixx;38,29;4,9;13871;{};Brasil;5;21/07/2024;Excelente, faz uma espuma bem densa, uso a proporção de 50ml/1000ml de água.;https://www.mercadolivre.com.br/v-mol-15lt-shampoo-desengraxante-lavagem-automotiva-vonixx/p/MLB24293583
13;13;Acessórios para Veículos;LBU2966512100;Capa De Chuva Pvc Motoqueiro Impermeável Reforçada Pioneira Preto-laranja Gg;91,27;4,8;4595;{'Cor': 'Preto-Laranja', 'Tamanho': 'Escolha'};Brasil;5;11/06/2025;Ótimo produto, comprei a numeração g tenho 1,62 de altura e 65kg e ficou ótimo! eu amei, vale muito a pena.;https://www.mercadolivre.com.br/capa-de-chuva-pvc-motoqueiro-impermeavel-reforcada-pioneira/up/MLBU2966512100
14;14;Acessórios para Veículos;LBU3682311299;Líquido Refrigerante Anticorrosivo Orgânico Diluído Rosa 5l Rosa;20,90;4,8;161;{'Cor': 'Rosa'};Brasil;4;19/01/2026;Produto muito bom.;https://www.mercadolivre.com.br/liquido-refrigerante-anticorrosivo-organico-diluido-rosa-5l/up/MLBU3682311299
15;15;Acessórios para Veículos;LBU3058948333;Baba De Camelo Pretinho Produto Oficial 1l Brilho Duradouro Cáqui;64,61;4,3;1162;{'Cor': 'Cáqui'};Brasil;5;14/10/2025;É muito bom, porém não é tudo isso q mostra nos vídeos e na foto não.;https://www.mercadolivre.com.br/baba-de-camelo-pretinho-produto-oficial-1l-brilho-duradouro/up/MLBU3058948333
16;16;Acessórios para Veículos;MLB2089373830;Capa De Chuva Moto Pioneira Impermeável Motoqueiro Pvc Preto;93,77;4,6;28087;{'Cor': 'Preto', 'Tamanho': 'Escolha'};Brasil;5;17/09/2022;"Eu sou mulher, tenho 1. 65 com 70k e já sofri comprando capa de chuva feminino que fica com as pernas curtas e apertada mesmo pegando do meu tamanho. Moro em uma cidade de serra gelada e tinha que escolher entre ficar quente ou ficar seca.
Então optei por comprar essa capa que estava descrita como unissex. Foi a mesma escolha, já peguei logo uma gg e ficou perfeita! a calça tem como prender na barra então não vai ficar arrastando no chão, e a jaqueta e bem comprida, vou poder usar com blusas bem grossas por baixo tranquilamente.
O material e bem flexível, e bem acabado aonde costuma molhar mais quando pegamos bastante chuva.
Eu amei, super recomendo!!!.";https://produto.mercadolivre.com.br/MLB-2089373830-capa-de-chuva-moto-pioneira-impermeavel-motoqueiro-pvc-preto-_JM
17;17;Acessórios para Veículos;MLB5183218656;Kit 4 Piscas Seta Twister Titan Fan 125-150 Xre Cb 300 Bros;41,60;4,8;8770;{'Estilo Do Led': 'Seta Intermitente'};Brasil;5;23/08/2025;"Qualidade show de bolaa.
Dica: se ligar os piscas, e não piscar até o final, tirem o relé de seta (os mesmo já vem embutidos).
-se ligarem tudo certo os piscas, e os 4 piscas ficarem piscando todos juntos qnd liga pra direita ou esquerda (no punho), tirem a luz indicativa da ""seta"" do painel ( motos 125/150) pois ela não é de led e acontece isso. Espero ajudar 🤜🏽🤛🏽.";https://produto.mercadolivre.com.br/MLB-5183218656-kit-4-piscas-seta-twister-titan-fan-125-150-xre-cb-300-bros-_JM
18;18;Acessórios para Veículos;LBU1674125839;Restaurax Restaurador De Plásticos Vonixx Aplicador Luvas Preto;63,99;4,9;16011;{'Cor': 'Preto'};Brasil;5;24/01/2024;"Foto de uma porta sem o produto e uma com restaurax.
Confesso que a qualidade me surpreendeu, na porta eu utilizei o sintra e após e limpeza, apliquei o restaurax eu essa foi a diferença. Decidi enviar o comentário após uma semana de aplicação do produto, pois assim posso afirmar que tem uma boa durabilidade, diferente de outros produtos em que a ""restauração"" mal passa de um ou dois dias no máximo.
Conclusão, o produto tem um excelente custo benefício e vale o investimento, além de ter um excelente rendimento, já que 5 gotas foram mais que o necessário para fazer toda a aplicação na porta.";https://www.mercadolivre.com.br/restaurax-restaurador-de-plasticos-vonixx-aplicador-luvas/up/MLBU1674125839
19;19;Acessórios para Veículos;MLB47611958;Mini Aspirador De Pó Portátil Recarregável Soprador Usb Automotivo 3em1 Sem Fio Premium Vácuo Limpeza Carro Multifuncional Casa Chrome Technology Prata/verde 127/220v;38,99;4,1;2132;{'Cor': 'Prata/Verde'};Brasil;5;01/01/2026;Pode comprar sem medo. Não é um exímio chupador, mas quebra muito o galho. Motoristas de app precisam ter para aquelas corridas cheio de crianças ranhentas.;https://www.mercadolivre.com.br/mini-aspirador-de-po-portatil-recarregavel-soprador-usb-automotivo-3em1-sem-fio-premium-vacuo-limpeza-carro-multifuncional-casa-chrome-technology/p/MLB47611958
20;20;Acessórios para Veículos;LBU1740146189;Lampada Farol Led H4 Moto Super Branca Alto E Baixo 8000k H4 Branco Super Branco;23,89;4,7;7253;{'Cor': 'Branco'};Brasil;5;25/11/2024;Lâmpada boa bem melhor que a original amarela, sem contar que a moto fica mais bonita, top recomendo.;https://www.mercadolivre.com.br/lampada-farol-led-h4-moto-super-branca-alto-e-baixo-8000k/up/MLBU1740146189
21;1;Agro;MLB52258299;Parafusadeira Furadeira 48v Profissional 2 Baterias Sem Fio Cor Amarelo;116,29;4,7;22224;{'Cor': 'Amarelo'};Brasil;5;09/10/2025;Infelizmente propaganda enganosa. Não tem 48v, nem perto disso.;https://www.mercadolivre.com.br/parafusadeira-furadeira-48v-profissional-2-baterias-sem-fio-cor-amarelo/p/MLB52258299
22;2;Agro;MLB21120968;Esmerilhadeira Angular Bosch Professional Gws 700 Azul 710 W 127v;295,50;4,9;20339;{'Cor': 'Azul', 'Voltagem': 'Escolha'};Brasil;5;20/06/2024;Olá. Bom o que dizer das ferramentas bosch, elas são de excelente qualidade. Sou pedreiro operacional profissional trabalho com embutidos em paredes 🧱 elétrica 💡🔌 e hidráulica industrial, uso todos os dias máquina rotativas de deferentes marca sendo makita walter e bosch são as três melhores no mercado, agora mais uma bosch zera para meu trabalho, espero não ter decepções com a marca, bosch é bosch, uso essa marca a anos, uso e recomendo, palácio das ferramentas e mercado livre obrigado pela seriedade.;https://www.mercadolivre.com.br/esmerilhadeira-angular-bosch-professional-gws-700-azul-710-w/p/MLB21120968
23;3;Agro;MLB25371983;Lavadora De Alta Pressão Kärcher Compacta 1500 Psi/libras 1400w 300l/h Com Aplicador De Detergente E Lança Regulável 220v Amarelo/preto 50/60hz;261,58;4,8;58028;{'Cor': 'Amarelo/Preto', 'Voltagem': 'Escolha'};Brasil;5;15/04/2024;Ela é compacta mas faz um estrago, sensacional, demorei para avaliar justamente para testar mesmo, perfeita para uso doméstico. Recomendo super!.;https://www.mercadolivre.com.br/lavadora-de-alta-presso-krcher-compacta-1500-psilibras-1400w-300lh-com-aplicador-de-detergente-e-lanca-regulavel-220v/p/MLB25371983
24;4;Agro;MLB24076624;Parafusadeira Furadeira The Black Tools Tb12a 3/8 A Bateria Cor Amarelo Frequência 60hz 127/220v;74,90;4,7;66288;{'Cor': 'Amarelo'};Brasil;5;19/04/2024;Muito boa! salvou meu dia!.;https://www.mercadolivre.com.br/parafusadeira-furadeira-the-black-tools-tb12a-38-a-bateria-cor-amarelo-frequncia-60hz/p/MLB24076624
25;5;Agro;MLB15982845;Bravecto Antipulgas E Carrapatos 2 A 4,5kg Msd Marrom-claro;89,06;4,9;9453;{'Rango de peso': '2 kg-4.5 kg'};Brasil;5;10/11/2024;O produtos veio falsificado. Nunca mãos compro nesta loja!.;https://www.mercadolivre.com.br/bravecto-antipulgas-e-carrapatos-2-a-45kg-msd/p/MLB15982845
26;6;Agro;MLB38053317;Parafusadeira E Furadeira Impacto The Black Tools Tb-21pw 3/8 Cor Amarelo Frequência 50/60 Hz 127/220v 60hz;150,10;4,8;27463;{'Cor': 'Amarelo'};Brasil;4;11/10/2024;Fiz o teste do impacto no azulejo e no concreto. Ela fez os furos, porém vc tem que começar com uma broca bem fina e ir alargando até chegar na medida que vc quer. E outro detalhe é que a força do torque dela é com a chave na posição 1. Na posição 2 é a rotação mais lenta. No geral atendeu as expectativas e realizou os serviços que estavam esperando ela chegar!.;https://www.mercadolivre.com.br/parafusadeira-e-furadeira-impacto-the-black-tools-tb-21pw-38-cor-amarelo-frequncia-5060-hz/p/MLB38053317
27;7;Agro;MLB22341225;Pulverizador Agricola Lateral Manual Vonder 6240005000 5 Litros Cor Branco;75,99;4,8;14395;{'Cor': 'Branco'};Brasil;5;28/11/2023;O produto, ao contrário do citado por outro cliente é bastante resistente e acredito que para rachar só se deixar cair de uma altura maior estando cheio de líquido. Gostei muito e recomendo.;https://www.mercadolivre.com.br/pulverizador-agricola-lateral-manual-vonder-6240005000-5-litros-cor-branco/p/MLB22341225
28;8;Agro;MLB19141467;Parafusadeira Furadeira Sem Fio 12v Wap Bpf 12k3 Kit Maleta Amarelo/preto 127/220v 60 Hz;159,89;4,8;21118;{'Cor': 'Amarelo/Preto'};Brasil;5;25/09/2022;Adorei! precisei comprar para colocar um girovisão na parede. Comprei uma broca para alvenaria pois as que vem no kit axo que são de madeira (aparentam ser bem frágeis), mas tudo funcionou perfeitamente. Parafusadeira e furadeira até para brocas de maior calibre. A empunhadura ótima para mãos femininas e tb muito mais leve que as furadeiras convencionais, mas realizando o serviço de qualidade! ótimo custo benefício. Recomendo!.;https://www.mercadolivre.com.br/parafusadeira-furadeira-sem-fio-12v-wap-bpf-12k3-kit-maleta/p/MLB19141467
29;9;Agro;MLB29187736;Lavadora De Alta Pressão Vonder 1400w Lav 1600 Amarelo 127 V 127v 60hz;339,00;4,8;15520;{'Cor': 'Amarelo', 'Voltagem': 'Escolha'};Brasil;5;12/11/2024;O produto cumpri o que promete, pressão muito forte, o segredo de durar mais tempo é sempre manter o engate apertado com uma fita, evitar fica ligando e desligando por acionamento. Ante de ligar o botão se certificar que a água está passando pela bomba , e sempre tirar o ar antes de ligar. Já usei várias vezes , nunca deu problema. Obrigado.;https://www.mercadolivre.com.br/lavadora-de-alta-presso-vonder-1400w-lav-1600-amarelo-127-v/p/MLB29187736
30;10;Agro;MLB46152269;Pulverizador Borrifador Alta Pressão Snow Foam 2l Manual Profissional Com 3 Bicos Espuma Ativa Automotivo Lavagem Carro Moto Limpeza Detalhamento Jardim Uso Geral Híbrido 3 Em 1 Cor Preto Transparente;34,53;4,6;1746;{'Cor': 'Transparente'};Brasil;5;27/06/2025;"Produto ótimo.
Fácil de usar ótimo pra lavar o carro.
Sem dúvida melhor compra que eu fiz.";https://www.mercadolivre.com.br/pulverizador-borrifador-alta-presso-snow-foam-2l-manual-profissional-com-3-bicos-espuma-ativa-automotivo-lavagem-carro-moto-limpeza-detalhamento-jardim-uso-geral-hibrido-3-em-1-cor-preto/p/MLB46152269
31;11;Agro;MLB67009581;Pulverizador Snow Foam 3 Em 1 2l Alta Pressão Espuma Lavagem Automotiva;34,90;4,6;1389;{};Brasil;5;17/02/2026;Excelente produto!.;https://www.mercadolivre.com.br/pulverizador-snow-foam-3-em-1-2l-alta-presso-espuma-lavagem-automotiva/p/MLB67009581
32;12;Agro;MLB18611174;Lavadora De Alta Pressão Kärcher K5 Motor A Indução 2.100 Psi/libras 360 L/h 1.900 W Com Lança Turbo E Lança Leque 220v Preto 60 Hz;999,00;4,8;15926;{'Cor': 'Preto', 'Voltagem': 'Escolha'};Brasil;4;20/01/2022;Depois de mta pesquisa cheguei a conclusão de que essa lavadora era o melhor custo benefício da categoria para uso residencial com motor a indução, e depois do uso essa é a conclusão: boa potência, bem mais silenciosa que qualquer outra com motor universal, bico turbo realmente arranca até o cimento do chão, econômica na água porém a 110v me parece que vai pesar na conta de energia pois quando liga a máquina a casa inteira perde força, fiquei decepcionado com a qualidade do acabamento, a karcher só investe nas máquinas mais profissionais como que se uma lavadora de mais de 1000 reais não fosse, a máquina passa confiança no motor a indução porém as rodinhas, pistola e a carcaça da máquina parecem que não vão durar mto tempo devido a má qualidade, parece brinquedo perto das outras marcas como sthill e lavor. A máquina é pesadíssima e difícil de manusear, até o momento está atendendo ao uso sem problemas. Percebi que a máquina tinha um pouco de água dentro quando fui virar de lado dentro da caixa ao tirar, um sinal de que foi testada antes de enviar.;https://www.mercadolivre.com.br/lavadora-de-alta-presso-krcher-k5-motor-a-induco-2100-psilibras-360-lh-1900-w-com-lanca-turbo-e-lanca-leque-220v/p/MLB18611174
33;13;Agro;MLB41017139;Nivel Nivelador A Laser 8m Alta Precisao Com Trena E Regua Metal Show Modelo Lv03;20,36;4,6;2939;{};Brasil;5;03/11/2025;Em perfeito estado, uma ferramenta excelente, funciona muito bem como nível boia, agiliza no processo de medir e nivelar, as coisas ficam mais ágeis dessa forma. O laser é visível mesmo em ambientes com muita iluminação. A trena tem uma fita rígida eficiente para espaço curto, vale destacar que a trena é de 8-pés ou seja aproximadamente 2m e 50cm isso não é 8 metros, então a informação da loja precisa ser corrigida. Outra coisa para destacar é que vem também 3 pilhas extras, o que é uma coisa excelente! o produto é prático e custo benefício.;https://www.mercadolivre.com.br/nivel-nivelador-a-laser-8m-alta-precisao-com-trena-e-regua-metal-show-modelo-lv03/p/MLB41017139
34;14;Agro;MLB50676394;Lavadora A Jato De Alta Pressão Portátil Recarregável Preto 127/220v 50/60;110,20;4,5;3326;{'Cor': 'Preto'};Brasil;5;16/10/2025;A lavadora é muito boa, cumpre o prometido. Tem pressão média no bico tipo leque, e muito forte no bico de jato localizado. É claro que não tem a potência de uma lavadora de alta pressão, mas funciona muito bem. Com certeza eu indico.;https://www.mercadolivre.com.br/lavadora-a-jato-de-alta-presso-portatil-recarregavel/p/MLB50676394
35;15;Agro;MLB45891332;Gramix Herbicida Seletivo Eficaz Gramado Grama Jardim 100ml;78,99;4,7;1756;{};Brasil;5;14/04/2025;"Bom produto.
Após a aplicação, vai demorar uns 5 dias para começar a ver o resultado.";https://www.mercadolivre.com.br/gramix-herbicida-seletivo-eficaz-gramado-grama-jardim-100ml/p/MLB45891332
36;16;Agro;MLB48683264;Lavadora De Alta Pressão Electrolux 1850psi 1500w Potência Com Canhão De Espuma Powerwash Ews1850p Preta Lava Jato Lava Car Denim Blue 220v;419,00;4,8;1894;{'Cor': 'Denim blue', 'Voltagem': 'Escolha'};Brasil;5;02/01/2026;"Instalação: produto muito bom, gostei bastante!.
Uso: motos e carros.
É uma das lavadoras mais vendidas, porém tem um defeito no engate rápido fica folgado e vazando, mais comprando um engate rápido e instalando fica perfeito sem vazamento nem um, muito top gostei muito!!!.
🚨uma dica muito importante pra quem não sabe, quando acabar de usar a lavadora desligue e segure o gatilho da pistola para sair a pressão🚨.";https://www.mercadolivre.com.br/lavadora-de-alta-presso-electrolux-1850psi-1500w-potncia-com-canho-de-espuma-powerwash-ews1850p-preta-lava-jato-lava-car/p/MLB48683264
37;17;Agro;MLB38885618;Lavadora De Alta Pressão Electrolux 1650psi 1400w De Potência Com Engate Rápido Easywash Lava Jato Qws1650 Amarelo 220v 60 Hz;455,90;4,8;6998;{'Cor': 'Amarelo', 'Voltagem': 'Escolha'};Brasil;4;15/09/2024;O produto é bom, porém a vazão de agua 280, deixa a desejar um pouco, pois tem lavadoras mais baratas com vazão de água maior, esse modelo é somente para tarefas simples.;https://www.mercadolivre.com.br/lavadora-de-alta-presso-electrolux-1650psi-1400w-de-potncia-com-engate-rapido-easywash-lava-jato-qws1650/p/MLB38885618
38;18;Agro;MLB38897454;Lavadora De Alta Pressão Electrolux 1850psi 1500w Potência Com Aplicador De Detergente Powerwash Ews1850 Lava Jato Lava Car Cinza 220v 60 Hz;509,15;4,8;5265;{'Cor': 'Cinza', 'Voltagem': 'Escolha'};Brasil;5;13/07/2025;"Adquirir a máquina para limpeza de balcão de supermercados, casas de máquinas, condensadores. Irei realizar a limpeza nesses equipamentos, e ver como vai ser utilizando essa máquina, e a durabilidade dela. Para quem está buscando uma máquina para limpeza de veículos, e casas, pode adquirir essa. Até então é uma excelente máquina, ainda mais pelo custo benefício. Sobre a durabilidade, não poderei opinar, pois a máquina é foi recém comprada.
O material do produto é até razoável, poderia ser um pouco melhor.
Eu tava na dúvida se realmente ela tinha uma pressão boa e me surpreendeu, ela é bastante forte. O jato fino se pegar em uma pessoa pode causar ferimentos sérios dependendo de onde pegar. Eu conseguir fazer um pequeno furo em um tijolo, e não levou 15 segundos para furar. Já o jato em leque não é tão forte assim, mais também não é ruim é até um jato aceitável.";https://www.mercadolivre.com.br/lavadora-de-alta-presso-electrolux-1850psi-1500w-potncia-com-aplicador-de-detergente-powerwash-ews1850-lava-jato-lava-car/p/MLB38897454
39;19;Agro;MLB23273980;Fertilizante Adubo Mineral Misto Forth Frutas Npk+9 Nutrientes 400g;15,90;4,9;10408;{'Volume da unidade': '400 mL', 'Peso da unidade': '400 g'};Brasil;5;13/07/2023;Muito bom meus pé de fruta que não frutificava está frutificando.;https://www.mercadolivre.com.br/fertilizante-adubo-mineral-misto-forth-frutas-npk9-nutrientes-400g/p/MLB23273980
40;20;Agro;MLB58802433;Bomba D'agua Periférica Ferrari Acquapump 370w 1/2cv Cor Amarelo Fase Elétrica Monofásica Frequência 60 127v;188,77;4,7;24280;{'Cor': 'Amarelo', 'Voltagem': 'Escolha', 'Potência': '0.503 hp', 'Frequência': '60'};Brasil;5;06/02/2022;Instalei a bomba conforme as instruções do manual e ela está funcionando perfeitamente. Como a caixa d'água fica a 8m acima da bomba, não tinha instalado a valvula de retenção, recomendado para altura de 20m, no entanto, notei que a água na tubulação baixava rapidamente quando a bomba era desligada e não puxava mais a água ao ser religada. Daí instalei a valvula logo na saída da bomba e resolveu o problema. Bomba de baixa custo e boa eficiência. Valeu a pena.;https://www.mercadolivre.com.br/bomba-dagua-periferica-ferrari-acquapump-370w-12cv-cor-amarelo-fase-eletrica-monofasica-frequncia-60/p/MLB58802433
41;1;Alimentos e Bebidas;MLB32305695;Pasta De Amendoim Dr. Peanut Gourmet Sabor Chocotine 600g;45,50;4,9;63223;{'Sabor': 'Chocotine'};Brasil;5;12/06/2025;Muito bom, adorei, até meu cavalo se interessou e quis provar (porém não provou kkk.;https://www.mercadolivre.com.br/pasta-de-amendoim-dr-peanut-gourmet-sabor-chocotine-600g/p/MLB32305695
42;2;Alimentos e Bebidas;MLB18405458;Azeite De Oliva Extra Virgem Terras De Camões Vidro 500ml;25,90;4,8;26585;{};Brasil;5;06/07/2023;Um dos melhores azeites que eu já experimentei, muito mas muito melhor do que muitos que tem no mercado com um preço consideravelmente maior! não to ganhando nada com isso kk mas comprem para comprovar vale muito a pena.;https://www.mercadolivre.com.br/azeite-de-oliva-extra-virgem-terras-de-camoes-vidro-500ml/p/MLB18405458
43;3;Alimentos e Bebidas;MLB18510407;Dux Human Health Whey Protein Concentrado Pote 900g Sem Sabor;189,90;4,9;41461;{'Tipo de embalagem': 'Pote', 'Sabor': 'Sem sabor', 'Unidades por kit': '1', 'Peso da unidade': '900 g'};Brasil;5;07/07/2023;Devido a muitas avaliação negativas, tive medo de comprar mas vem perfeitamente lacrado e idêntico ao original que já comprei diretamente na dux. Pode comprar sem medo. É original.;https://www.mercadolivre.com.br/dux-human-health-whey-protein-concentrado-pote-900g-sem-sabor/p/MLB18510407
44;4;Alimentos e Bebidas;MLB26663969;Caixa De Chocolates Bombom Variedades Favoritos 250,6g Lacta;19,99;4,8;6176;{};Brasil;5;21/09/2023;Delícia, a variedade e qualidade desse produto é muito boa.;https://www.mercadolivre.com.br/caixa-de-chocolates-bombom-variedades-favoritos-2506g-lacta/p/MLB26663969
