Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Caractéristicas;País;Nota Comentário;Data Comentário;Comentário;Link
11;11;Acessórios para Veículos;MLB52950136;Chaveiro Furía Da Noite - Modelo Chaveiro Cor Preto;27,98;4,7;6385;{'Cor': 'Preto', 'Formato de venda': 'Unidade', 'Unidades por kit': '1', 'Nome do desenho': 'FURIA DA NOITE'};Brasil;5;06/11/2025;Ameiiii simplesmente maravilhoso.;https://www.mercadolivre.com.br/chaveiro-furia-da-noite-modelo-chaveiro-cor-preto/p/MLB52950136
12;12;Acessórios para Veículos;MLB44496353;Kit Shampoo Automotivo Esfregação Neutro V-floc V-mol Vonixx;43,58;4,9;3522;{};Brasil;5;03/08/2025;Com pouquíssimo produto e um snow foam faz aquele chantilly de responsa. Aqui foi cerca de 15 ml de v-floc para mais ou menos 1. 300ml de água.;https://www.mercadolivre.com.br/kit-shampoo-automotivo-esfregaco-neutro-v-floc-v-mol-vonixx/p/MLB44496353
13;13;Acessórios para Veículos;MLB3242353924;Kit Jogo Tapete Automotivo Borracha Volkswagen + Lixeira;43,27;4,4;2688;{'Cor': '5 PEÇAS', 'Modelo Do Carro': 'Escolha'};Brasil;5;31/08/2023;Show de bola! superou minhas expectativas!.;https://produto.mercadolivre.com.br/MLB-3242353924-kit-jogo-tapete-automotivo-borracha-volkswagen-lixeira-_JM
14;14;Acessórios para Veículos;MLB4138204767;Capa Impermeável Para Carro Proteção Total Uv Chuva;59,17;4,6;3303;{'Cor': 'Agile'};Brasil;4;24/11/2025;"A capa é mais fina do que eu esperava, porém, acho que está condizente com o preço.
Uma observação importante é para os veículos que tem antena na parte de cima, com o tempo elas podem furar a capa. Para resolver, eu reforcei com fita crepe (observe as fotos).
Resumindo, eu gostei do produto apesar de ser frágil, é um item que está de acordo com o valor cobrado. Em relação a proteção, ele cumpre bem o seu papel, principalmente em relação a chuva e ao sereno; já durante o dia, achei a proteção mediana já que ele bloqueia somenre uma parte dos raios solares, evitando assim que o veículo fique muito quente quando exposto durante muitas horas ao sol.";https://produto.mercadolivre.com.br/MLB-4138204767-capa-impermeavel-para-carro-proteco-total-uv-chuva-_JM
15;15;Acessórios para Veículos;MLB61990789;Carregador Para Bateria 12v Até 300a(carro, Moto, Barco, Caminhão, Jet-ski, Etc.) Modelo Cf5ah Trafotron, Bivolt, Produto Nacional Com Duas Opções De Carga Lenta E Semirrápida, 6 Meses De Garantia.;69,99;4,5;19245;{'Cor': 'Vermelho'};Brasil;5;02/10/2021;"Podem comprar sem medo! minha bateria estava completamente descarregada; nem o painel acendia devido ao tempo que eu não usava o carro. Não quis dar uma carga rápida para evitar danos na bateria. Meu carro é completamente eletrônico e fica consumindo carga para manter tudo em ordem e isso descarrega a bateria quando fico alguns dias sem usar o carro. Em 24h ele já dava a partida, mas deixei por mais 12h e acendeu a luz verde, ou seja, completamente carregada em carga lenta! gostei bastante!.";https://www.mercadolivre.com.br/carregador-para-bateria-12v-ate-300acarro-moto-barco-caminho-jet-ski-etc-modelo-cf5ah-trafotron-bivolt-produto-nacional-com-duas-opcoes-de-carga-lenta-e-semirrapida-6-meses-de-garantia/p/MLB61990789
16;16;Acessórios para Veículos;MLB34693612;Wd 40 Desengripante Lubrificante Multiuso Spray 300ml;36,99;4,9;6793;{'Cor': 'Incolor'};Brasil;5;22/11/2024;O produto é excelente. Mas o preço é desanimador!.;https://www.mercadolivre.com.br/wd-40-desengripante-lubrificante-multiuso-spray-300ml/p/MLB34693612
17;17;Acessórios para Veículos;MLB11977000;Capacete Para Moto Pro Tork Sport Moto 788 Cor Amarelo Tamanho Do Capacete 58;110,68;4,6;14214;{'Cor': 'Amarelo', 'Tamanho do capacete': '58'};Brasil;5;19/06/2021;Lindo, perfeito! o capacete é maravilhoso, vi muitos comentários de que a viseira é ruim e embaçada, mas muito pelo contrário ela é perfeita nem parece que estava de capacete. O tamanho foi perfeito, comprei para as aulas do cfc. Comprem sem medo.;https://www.mercadolivre.com.br/capacete-para-moto-pro-tork-sport-moto-788-cor-amarelo-tamanho-do-capacete-58/p/MLB11977000
18;18;Acessórios para Veículos;MLB5183218656;Kit 4 Piscas Seta Twister Titan Fan 125-150 Xre Cb 300 Bros;45,48;4,8;6461;{'Estilo Do Led': 'Seta Intermitente'};Brasil;5;23/08/2025;"Qualidade show de bolaa.
Dica: se ligar os piscas, e não piscar até o final, tirem o relé de seta (os mesmo já vem embutidos).
-se ligarem tudo certo os piscas, e os 4 piscas ficarem piscando todos juntos qnd liga pra direita ou esquerda (no punho), tirem a luz indicativa da ""seta"" do painel ( motos 125/150) pois ela não é de led e acontece isso. Espero ajudar 🤜🏽🤛🏽.";https://produto.mercadolivre.com.br/MLB-5183218656-kit-4-piscas-seta-twister-titan-fan-125-150-xre-cb-300-bros-_JM
19;19;Acessórios para Veículos;MLB25927374;Som Rádio Automotivo Bluetooth Usb Card Sd Aux Fm Mp3 H-tech;57,65;4,7;8412;{};Brasil;5;14/12/2023;Produto fácil estalacao e estar suprindo a necessidade.;https://www.mercadolivre.com.br/som-radio-automotivo-bluetooth-usb-card-sd-aux-fm-mp3-h-tech/p/MLB25927374
20;1;Agro;MLB19141467;Parafusadeira Furadeira Sem Fio 12v Wap Bpf 12k3 Kit Maleta;189,90;4,8;73093;{'Cor': 'Amarelo/Preto', 'Voltagem': 'Escolha'};Brasil;5;25/09/2022;Adorei! precisei comprar para colocar um girovisão na parede. Comprei uma broca para alvenaria pois as que vem no kit axo que são de madeira (aparentam ser bem frágeis), mas tudo funcionou perfeitamente. Parafusadeira e furadeira até para brocas de maior calibre. A empunhadura ótima para mãos femininas e tb muito mais leve que as furadeiras convencionais, mas realizando o serviço de qualidade! ótimo custo benefício. Recomendo!.;https://www.mercadolivre.com.br/parafusadeira-furadeira-sem-fio-12v-wap-bpf-12k3-kit-maleta/p/MLB19141467
21;2;Agro;MLB22341225;Pulverizador Agricola Lateral Manual Vonder 6240005000 5 Litros Cor Branco;69,19;4,8;16301;{'Cor': 'Branco'};Brasil;5;28/11/2023;O produto, ao contrário do citado por outro cliente é bastante resistente e acredito que para rachar só se deixar cair de uma altura maior estando cheio de líquido. Gostei muito e recomendo.;https://www.mercadolivre.com.br/pulverizador-agricola-lateral-manual-vonder-6240005000-5-litros-cor-branco/p/MLB22341225
22;3;Agro;MLB28329161;Pulverizador Simake Snow Foam Shampoozeira Manual 3 Em 1 Água Químicos E Espuma Cor Preto Alta Pressão Ideal Para Lavagem Automotiva Moto Bike Limpeza Profissional;38,90;4,7;10275;{'Cor': 'Preto'};Brasil;5;20/04/2024;"Realmente atende as expectativas se usado corretamente.
Utilizei 5ml de vfloc da vonixx e achei o resultado excelente! recomendo pelo custo benefício!.";https://www.mercadolivre.com.br/pulverizador-simake-snow-foam-shampoozeira-manual-3-em-1-agua-quimicos-e-espuma-cor-preto-alta-presso-ideal-para-lavagem-automotiva-moto-bike-limpeza-profissional/p/MLB28329161
23;4;Agro;MLB50676394;Lavadora A Jato De Alta Pressão Portátil Recarregável Preto 127/220v 50/60;110,20;4,5;1582;{'Cor': 'Preto', 'Voltagem': 'Escolha'};Brasil;5;16/10/2025;A lavadora é muito boa, cumpre o prometido. Tem pressão média no bico tipo leque, e muito forte no bico de jato localizado. É claro que não tem a potência de uma lavadora de alta pressão, mas funciona muito bem. Com certeza eu indico.;https://www.mercadolivre.com.br/lavadora-a-jato-de-alta-presso-portatil-recarregavel/p/MLB50676394
24;5;Agro;MLB63178750;Bomba D Água Periférica 1/2 Cv 370w Acquapump Ferrari Cor Amarelo 127v 60hz Monofásica;150,23;4,7;22645;{'Cor': 'Amarelo', 'Voltagem': 'Escolha', 'Potência': '0.503 hp', 'Frequência': '60Hz'};Brasil;5;06/02/2022;Instalei a bomba conforme as instruções do manual e ela está funcionando perfeitamente. Como a caixa d'água fica a 8m acima da bomba, não tinha instalado a valvula de retenção, recomendado para altura de 20m, no entanto, notei que a água na tubulação baixava rapidamente quando a bomba era desligada e não puxava mais a água ao ser religada. Daí instalei a valvula logo na saída da bomba e resolveu o problema. Bomba de baixa custo e boa eficiência. Valeu a pena.;https://www.mercadolivre.com.br/bomba-d-agua-periferica-12-cv-370w-acquapump-ferrari-cor-amarelo/p/MLB63178750
25;6;Agro;MLB15345686;Lavadora De Alta Pressão Wap Ousada Plus 2200 1500w De Potência 1750 Psi;438,00;4,7;33019;{'Cor': 'Amarelo/Preto', 'Voltagem': 'Escolha'};Brasil;4;18/12/2022;Lavadora muito boa. Tem boa pressão, o cabo de energia é longo. E a mangueira tem 3m. Pessoal reclama do comprimento da mangueira, mas na parte de pressão o comprimento não pode ser muito grande né gente, pra não ter perda de carga. Somente o conector da mangueira que vem é muuuito ruim e frágil, quebrou no primeiro uso. E ele fica numa posição que você nem consegue ter acesso por causa da carenagem em volta que não deixa você apertar. Lamentável pra um produto de linha né. Fica vazando água e você não tem o que fazer, só olhar com cara de tristeza a água vazando ali.;https://www.mercadolivre.com.br/lavadora-de-alta-presso-wap-ousada-plus-2200-1500w-de-potncia-1750-psi/p/MLB15345686
26;7;Agro;MLB19757849;Pressurizador De Água Komeco Tp40 G4 120w;309,90;4,8;10962;{'Voltagem': 'Escolha'};Brasil;4;12/07/2023;"Satisfeito com produto, atendeu a expectativa. Dica, seguir todas as orientações do manual.
Após alguns dias de uso, a pressão é muito forte, recomendo 1 ponto, se for usar para mais de um ponto, se não tiver bem vedado, vai ficar pingando, registro, torneira ou chuveiro. Precisei fazer alterações para apenas 1 ponto da torneira gourmet. Atenção por ser material ferro, solta muita ferrugem a água sai amarelada e com sabor ferrugem, até correr bastante água e soltar este excesso.";https://www.mercadolivre.com.br/pressurizador-de-agua-komeco-tp40-g4-120w/p/MLB19757849
27;8;Agro;MLB23273980;Fertilizante Adubo Mineral Misto Forth Frutas Npk+9 Nutrientes 400g;15,90;4,8;10570;{'Volume da unidade': '400 mL', 'Peso da unidade': '400 g'};Brasil;5;13/07/2023;Muito bom meus pé de fruta que não frutificava está frutificando.;https://www.mercadolivre.com.br/fertilizante-adubo-mineral-misto-forth-frutas-npk9-nutrientes-400g/p/MLB23273980
28;9;Agro;MLB41632498;Pulverizador Borrifador Alta Pressão Snow Foam 2l Manual Profissional Com 3 Bicos Espuma Ativa Automotivo Lavagem Carro Moto Limpeza Detalhamento Jardim Uso Geral Preto;36,99;4,5;2558;{'Cor': 'Preto'};Brasil;5;01/07/2025;Produto muito bom mesmo, usei um litro e meio de água, e 20mls de um shampoo barato mesmo pra testa, e funciona como o esperado, recomendo ✅.;https://www.mercadolivre.com.br/pulverizador-borrifador-alta-presso-snow-foam-2l-manual-profissional-com-3-bicos-espuma-ativa-automotivo-lavagem-carro-moto-limpeza-detalhamento-jardim-uso-geral/p/MLB41632498
29;10;Agro;LBU2467149811;Bomba Periferica Auto Aspirante Dancor Dpa-40 1/2 Cv-bivolt Azul 127/220v 60hz Bifásica;295,67;4,2;5;{'Cor': 'Azul', 'Voltagem': 'Escolha'};Brasil;5;17/01/2026;Bomba em perfeito funcionamento.;https://www.mercadolivre.com.br/bomba-periferica-auto-aspirante-dancor-dpa40-12-cvbivolt/up/MLBU2467149811
30;11;Agro;MLB14630056;Bomba D´água Periférica 1/2 Hp Bp500 Intech Machine Cor Laranja Frequência 60 Hz;163,00;4,6;16148;{'Cor': 'Laranja', 'Voltagem': 'Escolha', 'Frequência': '60 Hz'};Brasil;5;26/02/2022;Muito satísfeita. Me surpreendeu. Minha água vem da rede e não tem pressão suficiente pra subir na cx dagua que fica no 2°andar. Sempre usei autoaspirante. Mas o preço dessa bomba e o nivel de satisfação de outros compradores me fizeram perder o medo e arriscar. Que grata surpresa. Agora sou fã e recomendo a todos.;https://www.mercadolivre.com.br/bomba-dagua-periferica-12-hp-bp500-intech-machine-cor-laranja-frequncia-60-hz/p/MLB14630056
31;12;Agro;MLB25264428;Lavadora De Alta Pressão Kärcher Compacta 1500 Psi/libras 1400w 300l/h Com Aplicador De Detergente E Lança Regulável 127v;321,00;4,8;55451;{'Cor': 'Amarelo', 'Voltagem': 'Escolha'};Brasil;5;15/04/2024;Ela é compacta mas faz um estrago, sensacional, demorei para avaliar justamente para testar mesmo, perfeita para uso doméstico. Recomendo super!.;https://www.mercadolivre.com.br/lavadora-de-alta-presso-krcher-compacta-1500-psilibras-1400w-300lh-com-aplicador-de-detergente-e-lanca-regulavel-127v/p/MLB25264428
32;13;Agro;MLB18611173;Lavadora De Alta Pressão Kärcher K5 Motor A Indução 2.100 Psi/libras 360 L/h 1.900 W Com Lança Turbo E Lança Leque 127v;839,00;4,8;14452;{'Cor': 'Preto', 'Voltagem': 'Escolha'};Brasil;4;20/01/2022;Depois de mta pesquisa cheguei a conclusão de que essa lavadora era o melhor custo benefício da categoria para uso residencial com motor a indução, e depois do uso essa é a conclusão: boa potência, bem mais silenciosa que qualquer outra com motor universal, bico turbo realmente arranca até o cimento do chão, econômica na água porém a 110v me parece que vai pesar na conta de energia pois quando liga a máquina a casa inteira perde força, fiquei decepcionado com a qualidade do acabamento, a karcher só investe nas máquinas mais profissionais como que se uma lavadora de mais de 1000 reais não fosse, a máquina passa confiança no motor a indução porém as rodinhas, pistola e a carcaça da máquina parecem que não vão durar mto tempo devido a má qualidade, parece brinquedo perto das outras marcas como sthill e lavor. A máquina é pesadíssima e difícil de manusear, até o momento está atendendo ao uso sem problemas. Percebi que a máquina tinha um pouco de água dentro quando fui virar de lado dentro da caixa ao tirar, um sinal de que foi testada antes de enviar.;https://www.mercadolivre.com.br/lavadora-de-alta-presso-krcher-k5-motor-a-induco-2100-psilibras-360-lh-1900-w-com-lanca-turbo-e-lanca-leque-127v/p/MLB18611173
33;14;Agro;MLB46221782;Válvula Para Caixa Dágua Duchão Blukit Com Dupla Retenção 5 M;99,00;4,8;5945;{'Voltagem': 'Escolha'};Brasil;5;15/12/2023;Top resolveu o problema de pressão do meu apartamento a água era muito fraca agora ficou 💯% ótimo produto e custo benefício top.;https://www.mercadolivre.com.br/valvula-para-caixa-dagua-ducho-blukit-com-dupla-retenco-5-m/p/MLB46221782
34;15;Agro;MLB63480663;Pulverizador Borrifador Alta Pressão Snow Foam 2litros Manual Profissional Com 3 Bicos Espuma Ativa Automotivo Lavagem Carro Moto Limpeza Detalhamento Jardim Uso Geral Híbrido 3 Em 1 Cor Preto;39,90;4,9;108;{'Cor': 'Preto'};Brasil;5;28/12/2025;Sem texto;https://www.mercadolivre.com.br/pulverizador-borrifador-vollekz-alta-presso-snow-foam-2litros-manual-profissional-com-3-bicos-espuma-ativa-automotivo-lavagem-carro-moto-limpeza-detalhamento-jardim-uso-geral-hibrido-3-em-1-cor-preto/p/MLB63480663
35;16;Agro;MLB38885618;Lavadora De Alta Pressão Electrolux 1650psi 1400w De Potência Com Engate Rápido Easywash Lava Jato Qws1650;325,08;4,8;5850;{'Cor': 'Amarelo', 'Voltagem': 'Escolha'};Brasil;4;15/09/2024;O produto é bom, porém a vazão de agua 280, deixa a desejar um pouco, pois tem lavadoras mais baratas com vazão de água maior, esse modelo é somente para tarefas simples.;https://www.mercadolivre.com.br/lavadora-de-alta-presso-electrolux-1650psi-1400w-de-potncia-com-engate-rapido-easywash-lava-jato-qws1650/p/MLB38885618
36;17;Agro;MLB24084361;Vonder Pc020 Bomba Costal Pulverizador Agricola Manual 20 Litros;175,82;4,7;10018;{'Cor': 'Amarelo'};Brasil;5;15/04/2024;Produto muito bom pelo preço. Muito fácil de montar porém eles mandam algumas peças de reposição. E eu tive que desmontar ela umas 3x pq pensava que faltava alguma coisa a ser montada. Demorei ver eram peças de reposição.;https://www.mercadolivre.com.br/vonder-pc020-bomba-costal-pulverizador-agricola-manual-20-litros/p/MLB24084361
37;18;Agro;MLB49090259;Pulverizador Borrifador Alta Pressão Snow Foam 2l Manual Profissional Com 3 Bicos Espuma Ativa Automotivo Lavagem Carro Moto Limpeza Detalhamento Jardim Uso Geral Híbrido 3 Em 1 Cor Preto Laranja;39,04;4,6;812;{'Cor': 'Preto'};Brasil;5;29/11/2025;Ótimo produto!.;https://www.mercadolivre.com.br/pulverizador-borrifador-alta-presso-snow-foam-2l-manual-profissional-com-3-bicos-espuma-ativa-automotivo-lavagem-carro-moto-limpeza-detalhamento-jardim-uso-geral-hibrido-3-em-1-cor-preto-laranja/p/MLB49090259
38;19;Agro;MLB38897454;Lavadora De Alta Pressão Electrolux 1850psi 1500w Potência Com Aplicador De Detergente Powerwash Ews1850 Lava Jato Lava Car;482,00;4,8;4417;{'Cor': 'Cinza', 'Voltagem': 'Escolha'};Brasil;5;13/07/2025;"Adquirir a máquina para limpeza de balcão de supermercados, casas de máquinas, condensadores. Irei realizar a limpeza nesses equipamentos, e ver como vai ser utilizando essa máquina, e a durabilidade dela. Para quem está buscando uma máquina para limpeza de veículos, e casas, pode adquirir essa. Até então é uma excelente máquina, ainda mais pelo custo benefício. Sobre a durabilidade, não poderei opinar, pois a máquina é foi recém comprada.
O material do produto é até razoável, poderia ser um pouco melhor.
Eu tava na dúvida se realmente ela tinha uma pressão boa e me surpreendeu, ela é bastante forte. O jato fino se pegar em uma pessoa pode causar ferimentos sérios dependendo de onde pegar. Eu conseguir fazer um pequeno furo em um tijolo, e não levou 15 segundos para furar. Já o jato em leque não é tão forte assim, mais também não é ruim é até um jato aceitável.";https://www.mercadolivre.com.br/lavadora-de-alta-presso-electrolux-1850psi-1500w-potncia-com-aplicador-de-detergente-powerwash-ews1850-lava-jato-lava-car/p/MLB38897454
39;20;Agro;MLB16098707;Bomba D`água Motobomba Periférica 0,5hp 1/2 Cv Bp60 Gidrox By Lepono Cor Azul;143,72;4,7;7530;{'Cor': 'Azul', 'Voltagem': 'Escolha', 'Potência': '0.5 hp'};Brasil;5;11/09/2024;Apostei na marca sem conhecer, inicialmente iria de wonder mas a garantia dela é horrível. Não me arrependo, marca muito boa, mais de 1 ano tomando sol e chuva, devidamente vedado, em uso todos os dias, 0 manutenção e 0 problemas até então, tudo como deve ser.;https://www.mercadolivre.com.br/bomba-dagua-motobomba-periferica-05hp-12-cv-bp60-gidrox-by-lepono-cor-azul/p/MLB16098707
40;1;Alimentos e Bebidas;MLB19592782;Suplemento Tasty Whey 3w Gourmet Whey Protein Adaptogen Science Pote 900g Sabor Banana;249,00;4,9;48201;{'Sabor': 'Banana', 'Peso da unidade': '900 g'};Brasil;4;18/07/2025;"O produto veio com um lacre na parte externa porém, quando eu abri eu percebi que o lacre interno não estava totalmente vedado, e sim, tinha parte do lacre aberta. Eu já uso essa marca da adpatogen e estranhei muito a qualidade do produto, o pó está totalmente aerado, não parece com o meu último que inclusive eu ainda tenho um pouco do outro e pude comparar a qualidade do pó.
Custo benefício, acaba sendo mais barato comprando por aqui mas já estou com receio de comprar novamente porque é um produto caro.
O sabor não está parecido com o outro que eu tenho.";https://www.mercadolivre.com.br/suplemento-tasty-whey-3w-gourmet-whey-protein-adaptogen-science-pote-900g-sabor-banana/p/MLB19592782
41;2;Alimentos e Bebidas;MLB28005474;Whey 100% Hd Refil 900g Black Skull Sabor Morango;199,00;4,8;50021;{'Tipo de embalagem': 'Sachê', 'Sabor': 'Morango', 'Unidades por kit': '2', 'Unidades por embalagem': '1', 'Volume da unidade': '900 mL', 'Peso da unidade': '900 g'};Brasil;5;17/11/2023;Depois de comentários dizendo que o produto era falso. Resolvi comprar um mesmo direto da black skull e fazer a comparação, do mesmo sabor. Como estão nas fotos um é da loja mercado livre e o outro black skull, impossível diferenciar. O sabor é o mesmo, a textura, o cheiro. Portanto acredito que seja original sim. Seria impossível uma coisa falsificada ficar idêntica.;https://www.mercadolivre.com.br/whey-100-hd-refil-900g-black-skull-sabor-morango/p/MLB28005474
42;3;Alimentos e Bebidas;MLB15067116;Whey Protein Concentrado Pó 1,8 Kg Dux Nutrition Sabor Coco;309,80;4,9;36771;{'Tipo de embalagem': 'Saco', 'Sabor': 'Coco', 'Unidades por kit': '1', 'Peso da unidade': '1.8 kg'};Brasil;5;22/11/2023;Fiquei na dúvida devido os comentário ! entrei em contato com o fabricante que pediu algumas informações, e disseram que é verídico sim !.;https://www.mercadolivre.com.br/whey-protein-concentrado-po-18-kg-dux-nutrition-sabor-coco/p/MLB15067116
