Posição;ASIN;Nota Geral;Qtd. Avaliações;Data Comentário;Nome;Preço à vista;Nota;Comentário;Link
2;MLB27864827;4,9;17502;06/07/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;Perfeito. Muito bom. Original.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
2;MLB27864827;4,9;17502;21/03/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
2;MLB27864827;4,9;17502;21/10/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;Produto original.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
2;MLB27864827;4,9;17502;07/06/2025;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;Muito bom. E agora com a tampa azul pra os desavisados como eu que colocava completo no filtro e sofria depois pra tirar a tampa. Kkkk.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
2;MLB27864827;4,9;17502;15/08/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;Muito bom.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
2;MLB27864827;4,9;17502;22/05/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;Esse é o único filtro, o original, que vai deixar a água completamente limpa e sem gosto ruim. Outros filtros são perda de tempo e dinheiro.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
2;MLB27864827;4,9;17502;12/04/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;Bom preço comparado aos outros sites.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
2;MLB27864827;4,9;17502;14/08/2024;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;Excelente produto poder comprar ja é segunda vez que compro.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
2;MLB27864827;4,9;17502;15/10/2023;Filtro/refil Original De Água Acqua Pure Para Purificador De Água Electrolux Pe12a/pe12b/pe12g/pe12v;74,59;5;Produto original, tudo ok.;https://www.mercadolivre.com.br/filtrorefil-original-de-agua-acqua-pure-para-purificador-de-agua-electrolux-pe12ape12bpe12gpe12v/p/MLB27864827
3;MLB18932161;4,7;84206;26/10/2022;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Dentro do esperado para um produto de entrada. Não tenho nada do que reclamar. Não é super silencioso, mas também não é super barulhento. Tem um vento suficiente para refrescar. Gostaria que na velocidade mais baixa tivesse menos vento, mesmo na velocidade mais baixa ele ainda faz mt vento, mas para quem gosta vai ser perfeito.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;07/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Comprei pra usar no meu trabalho, pois ar condicionado queimou, está me salvando a vida, pois sem ele estava um inferno trabalhar, com ele não estou passando calor, super silencioso e muito vento. Parabéns, excelente produto.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;14/12/2022;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Ótimo, ate que venta bem pelo tamanho e pelo preço ta bom. Ja tive da mesma marca e tamanho mais fracos. Esse melhoraram ventila mais e mais potente. Mais se tiver muito muito calor recomendo um de 40 cm e q seja mais potente tipo arno é melhor sem dúvida. Esse é mais um quebra galho pra calorzinho pra quarto.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;16/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;4;Pedi azul pretroleo veio sinza , pedi 40 cm depois que finalizei a compra atualizou e mudou pra 30 cm. Tirando isso tá funcionando tudo ok.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;09/03/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Gente eu amei o ventilador. Do tamanho que queria e venta muito!.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;12/02/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Produto de ótima qualidade,silencioso.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;10/06/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Top.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;04/02/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Ótimo. Veio certinho. Muito bom. Superou minhas expectativas. Recomendo para quem quer um ventilador pequeno e bom.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;04/04/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Top. Gostei muito. Maravilhaso.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;17/10/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Ele vem desmontado, a montagem super fácil. Esta funcionando bem, ventilação dele é ótimo, não é barulhento. Gosto dos produtos dessa marca. Ótima compra.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;26/08/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;17/12/2024;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;"Muito bom. Eu tenho um maior e esse que eu comprei. O maior faz mais barulho do que ventila. Esse mesmo que ""pequeno"" é mais silencioso e a ventilação é maior! recomendo 100%. Estou usando o produto a 3 meses. Sempre deixo para avaliar depois. Podem comprar sem medo.";https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;29/09/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;16/10/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
3;MLB18932161;4,7;84206;10/01/2023;Ventilador De Mesa 30cm Super Power, Mondial, 60w - Vsp-30-ap;151,50;5;Muito bom , silencioso,vento forte e levo pra qualquer ambiente da casa. Excelente 😃.;https://www.mercadolivre.com.br/ventilador-de-mesa-30cm-super-power-mondial-60w-vsp-30-ap/p/MLB18932161
4;MLB40003885;4,8;13751;04/04/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;"""eu recomendo essa sanduicheira para qualquer um que ama sanduíches e está procurando por uma opção de alta qualidade e fácil de usar. Além disso, a sanduicheira é fácil de armazenar e transportar, o que a torna perfeita para uso diário. E, como bônus, é uma ótima opção para quem está procurando por uma alternativa saudável para fazer sanduíches. "".";https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;16/11/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Além de bonita ,aquece super rápida adorei. Parabens.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;16/06/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Top, acabei de fazer um pãozinho quentinho. Uma delícia! vocês aceitam? rsrs.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;20/01/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Comprei e ameiiiiii 😍.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;19/12/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Gostei muito, esquentou bem.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;11/11/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;O produto é bom prático rápido eficaz.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;19/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;01/12/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;4;Eu achei ela pequena,esquenta rápido.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;23/04/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Top demais. Aquece bem rápido. Fiz a cura e está sendo uma mão na roda.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;09/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Excelente 🥰.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;16/01/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Gostei bastante, bonita ela é pequena mas é ótima.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;01/02/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;E bonita mas so achei que e um pouco pequena , mas assim mesmo e bonita e vale a pena.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;31/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;15/03/2025;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Ótima qualidade.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
4;MLB40003885;4,8;13751;11/11/2024;Sanduicheira Brunch Time 2 Em 1 Elgin Antiaderente Preta;60,46;5;Excelente. Muito satisfeito.;https://www.mercadolivre.com.br/sanduicheira-brunch-time-2-em-1-elgin-antiaderente-preta/p/MLB40003885
5;MLB17929481;4,6;43293;19/09/2022;Liquidificador Easy Power Mondial 550w L-550-w;92,71;4;Atenção >> pelo preço, cumpre o que espera de um produto dessa faixa de preço, faz sucos e vitaminas e não fede coisa nenhuma, depois de 5 min batendo que sentimos que o motor não é fabricado pra ficar ligado a vida inteira, no geral ótimo produto, só não compraria dv, pq no meu caso que uso frutas congeladas pra vitamina, sempre fica pedacinhos por baixo da hélice, (coisa que não acontecia no meu arno de entrada, mas com o tempo o copo começou vazar e eu comprei esse). Resumindo, caso vc não for bater congelados, é um ótimo custo x beneficio !.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;30/07/2021;Liquidificador Easy Power Mondial 550w L-550-w;92,71;4;Muito bom, há anos uso esta marca e modelo. O último durou 3 anos. Gosto por causa do preço, força e do copo que é resistente, pode cair que não quebra. O único problema é que achei desta vez mais barulhento.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;15/06/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Achei o produto super lindo e forte, atende muito bem minhas necessidades diarias, recomendo a compra!!!.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;30/07/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Eu queria algo simples e funcional e pra mim está sendo perfeito !.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;10/03/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Liquidificador de excelente qualidade! funcionando perfeitamente o copo e apenas de 1 litro e 1/2 pequeno. E o preço muito bom.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;03/08/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Amei o meu produto!!! já tenho outro desse há mais de 5 anos,amo a marca mondial. Só uma observação que depois que lavei é coloquei pra secar inferrujou um pouco essa parte de baixo do copo,onde tem o encaixe. Acho q por causa da lâmina ser de ferro a água escorreu e passou. No meu outro nunca aconteceu isso,mesmo lavando e colocando pra secar só.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;13/05/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Comprei para minha mãe, ela queria muito um liquidificador pequeno, por isso esse foi perfeito p ela🥰.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;04/03/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;4;Gostei , nada a reclamar ate agora super índico.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;01/11/2021;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Achei o produto muito bom muito potente atendeu minhas necessidades já bate gelo já fiz suco só não pode colocar muita água não pode passar de 1 l porque ele é muito potente e joga o suco para fora excelente produto.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;07/09/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Pensei era maior,mas a potência parece q é boa👍🏾.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;19/12/2022;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Ótimo produto e lindo design em relação aos outros liquidificadores. Faz barulho (3 de 5 na escala do inmetro), mas acredito que seja por sua grande potência. Recomendo.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;02/04/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Exelente muito bom.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;06/12/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;Gostei muito obrigado 👍👍👍.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;18/04/2024;Liquidificador Easy Power Mondial 550w L-550-w;92,71;4;Achei o motor barulhento mesmo na opção 1, mas ta funcionando bem. O copo é pequeno 1. 5lt mas pra preparações pequenas serve bem. A praticidade é boa pra usar ele e limpar. É um liquidificador bem simples.;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
5;MLB17929481;4,6;43293;14/09/2023;Liquidificador Easy Power Mondial 550w L-550-w;92,71;5;;https://www.mercadolivre.com.br/liquidificador-easy-power-mondial-550w-l-550-w/p/MLB17929481
